Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
Os09g0278700,['not assigned.unknown'],LOC_Os09g10690,-2.70888636058634,4.11E-05,Down,-3.12681230136981,2.26E-05,Down,-3.38008820964939,2.80E-06,Down,-3.55304279786881,9.22E-07,Down,-1.22767786371065,0.032519756168768,Down,-1.50395055667192,0.025108939975149,Down
Os09g0278900,NA,None,0.315204802400363,0.526567099577028,,0.000728825143659,0.999157856168128,,-0.17598053112999,0.762889699598476,,-0.426878334476684,0.425460775297129,,-0.066106538027065,0.91236295427069,,0.238426161254307,0.701942875367959,
Os09g0279100,['protein.postranslational modification'],LOC_Os09g10720,0.60063196785181,0.001930051083672,,0.814587364509018,1.61E-05,,1.05162276769071,4.53E-09,Up,0.769580166510168,3.82E-05,,0.804203847206551,7.95E-07,,0.87587303034308,2.52E-06,
Os09g0279500,['RNA.RNA binding'],LOC_Os09g10760,-1.8687671758899,2.24E-05,Down,-1.56594357986094,0.000505750956649,Down,-1.7615158232122,6.16E-05,Down,-0.151196322203515,0.813087640250701,,-0.121413785349665,0.853061983249768,,-0.159104464073386,0.833533987251998,
Os09g0279600,['hormone metabolism.brassinosteroid.induced-regulated-responsive-activated'],LOC_Os09g10770,-1.13805160994571,8.91E-05,Down,0.263472245480698,0.449907221912065,,0.330816984618024,0.297076711312715,,0.62287062271562,0.028048428136178,,0.387125079373013,0.169127743977693,,0.583246071682076,0.052770630019197,
Os09g0280500,['RNA.regulation of transcription.bZIP transcription factor family'],LOC_Os09g10840,-0.664603003206677,0.151636507864619,,-0.892533884206479,0.080949714890422,,-0.33430179753104,0.51673599997154,,-0.381771489727083,0.456047895177483,,-0.287355201672276,0.540610435582413,,-0.191290838710886,0.76615860007776,
Os09g0280600,['DNA.repair'],LOC_Os09g10850,-0.082244459841881,0.814964062785408,,0.070320549445135,0.859203106946924,,0.220454119257028,0.478139601872102,,0.23806441448381,0.441465163788711,,0.058730092679624,0.868260850127813,,0.036326093432356,0.940114003252773,
Os09g0281300,['not assigned.unknown'],LOC_Os09g10910,-1.7138635013065,6.56E-06,Down,-0.305781037917564,0.499035769005138,,-0.117395092383687,0.803686596242976,,0.389382662139623,0.317352314228491,,0.206287496713993,0.616185542993611,,0.312937116867089,0.485421227034663,
Os09g0284300,['not assigned.unknown'],LOC_Os09g11240,-0.37649654737611,0.446385238080781,,0.94314007553593,0.015887382508441,,1.01648873065211,0.005928503850611,Up,1.36716636808939,7.42E-05,Up,0.582278001028605,0.109234458917769,,0.486113854049802,0.305702589026077,
Os09g0284400,['protein.folding'],LOC_Os09g11250,0.442670498963906,0.276882589696548,,1.19637287635553,0.000520143109965,Up,1.28476203671123,9.54E-05,Up,1.14705278086137,0.000651456609129,Up,0.821454344906312,0.008502832618559,,0.915932552988627,0.011363883798293,
Os09g0286400,['transport.unspecified cations'],LOC_Os09g11450,0.42330551084694,0.026999811503303,,0.517671226065381,0.006183355217695,,0.542840626925239,0.00325581230973,,0.356969890555716,0.073284137521842,,0.218589248957001,0.280526810484773,,0.395675384965511,0.054889969939265,
Os09g0287500,['not assigned.unknown'],LOC_Os09g11520,-0.428498450909151,0.177948719022668,,-0.076537623764682,0.859271285767858,,0.099158032068468,0.796312165027959,,0.300824240798936,0.358572911873217,,-0.290754626980161,0.336219888279027,,-0.596143412829648,0.066210546930999,
Os09g0290900,['not assigned.unknown'],LOC_Os09g11890,-1.03146203142608,0.000299199403475,Down,-0.712555099230169,0.018511354011736,,-0.95829819586712,0.000824435870644,,-0.423723214813738,0.186561303840225,,-0.389259168121179,0.182521158893456,,-0.398145311824167,0.256237614550877,
Os09g0293500,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.leucine rich repeat XI']",LOC_Os09g12240,-0.75484173390962,0.652933270380849,,0.442151618230773,0.80149359857284,,-0.137190577271611,0.941800463189205,,-0.191239042154352,0.916652799188039,,-1.16101624782102,0.4170923553133,,-0.537823651951318,0.795076871463216,
Os09g0293601,NA,None,-0.828700107594976,0.286743891481043,,-2.00645899449453,0.028849589286037,Down,-0.934545722222619,0.241979891742689,,-0.612777471675394,0.460532069577688,,-0.33202641878334,0.685505704985586,,-0.302758269636565,0.771110560031683,
Os09g0293900,['protein.folding'],LOC_Os09g12270,-0.183212186385258,0.759401528913375,,-0.291025068153483,0.653305097844605,,-0.769641657111323,0.159754032824284,,0.26499248495474,0.639791687806041,,-0.599433960670575,0.179685507625153,,-0.274490700212777,0.687139814350707,
Os09g0294000,['amino acid metabolism.synthesis.aspartate family.misc.homoserine.aspartate kinase'],LOC_Os09g12290,-1.37176113489437,0.002775681105852,Down,-4.25082464966465,5.44E-24,Down,-6.12822033299066,1.03E-47,Down,-6.83134931314496,6.52E-58,Down,-4.88325352495254,1.19E-39,Down,-4.57178972303648,2.40E-27,Down
Os09g0296400,['development.unspecified'],LOC_Os09g12500,-0.398342355418509,0.756074491812219,,0.604483082026511,0.615241453044081,,1.33120706788829,0.143215465765019,,1.85317486462433,0.026436152996993,Up,1.1091149006554,0.199034135489202,,1.28562780835908,0.19111306224087,
Os09g0297000,['tetrapyrrole synthesis.ferrochelatase'],LOC_Os09g12560,0.78578203036982,0.000714786578092,,0.298352544488147,0.294782294104236,,0.268458746463578,0.336491653063217,,0.035891595916073,0.919390445228908,,-0.08123552089523,0.807489480800886,,-0.026403866644129,0.955558647306535,
Os09g0297400,['transport.metabolite transporters at the envelope membrane'],LOC_Os09g12600,-0.528598846691274,0.026688960938758,,1.20477210380236,3.03E-10,Up,1.50703475918779,7.32E-17,Up,1.43241264309819,2.39E-15,Up,1.62188248071417,5.05E-25,Up,1.51328838416068,3.83E-17,Up
Os09g0298200,['major CHO metabolism.synthesis.starch.AGPase'],LOC_Os09g12660,-0.644143894857666,0.273545775958549,,-2.76138002573017,0.000134821389692,Down,-2.47353514493501,0.000106019116565,Down,-1.53063588377741,0.007423366066754,Down,-1.20600852452171,0.009599564708531,Down,-1.55932022727178,0.007046500823261,Down
Os09g0299000,"['RNA.regulation of transcription.G2-like transcription factor family, GARP']",LOC_Os09g12750,-1.22092287270325,1.36E-13,Down,-0.529736189600368,0.002522699255551,,-0.452922178575727,0.008218409047084,,-0.203488551527997,0.294056485159398,,-0.310814788945221,0.044758680575801,,-0.258865942157917,0.189989162532328,
Os09g0299400,['transport.potassium'],LOC_Os09g12790,-0.596978368287678,0.243116360633671,,-0.406497929293132,0.494112880543044,,-0.422755609166846,0.440578930671543,,-0.4488838530686,0.413684678500351,,-0.213970872334911,0.697860122233676,,-0.140686265208688,0.849627884664785,
Os09g0305300,['hormone metabolism.ethylene.signal transduction'],LOC_Os09g13470,-1.22806247066816,0.239405920132087,,-3.22376513937371,0.08996981831538,,1.0669016609575,0.188419119775867,,1.31764749479533,0.087217269768984,,-0.369228449771564,0.713343822035622,,-0.958402126727268,0.412573076629804,
Os09g0306400,['not assigned.unknown'],"LOC_Os09g13570, LOC_Os09g13575",-1.84983297850153,1.58E-16,Down,-2.24006342567619,2.75E-22,Down,-1.78530398554431,1.44E-15,Down,-1.19093832819499,1.24E-07,Down,-1.53462920359055,2.71E-15,Down,-0.615646385470512,0.01398926165178,
Os09g0306650,['not assigned.unknown'],LOC_Os09g13600,-1.06769290801419,0.073554269110829,,-1.25494273314847,0.073287536526064,,0.47471770046275,0.40787629489919,,1.75113803256038,3.85E-05,Up,1.11672360224944,0.006489818629895,Up,0.124098269150909,0.884232171089986,
Os09g0307300,['not assigned.unknown'],LOC_Os09g13650,-2.91762886434231,0.032296434773811,Down,-1.13948337907044,0.487676613360109,,-3.91547573975494,0.003086062704604,Down,-2.5267607963099,0.072631779186931,,-1.37327519721486,0.355424915625078,,-0.906398266324471,0.64191160210253,
Os09g0307800,['RNA.regulation of transcription.SET-domain transcriptional regulator family'],LOC_Os09g13740,-0.564169100173595,0.026455192953012,,0.305868538508609,0.27308530664907,,0.357862091826536,0.164477509536756,,0.175241290855627,0.557433632863797,,0.18733745016725,0.492092912384985,,0.374629793405501,0.170628428196644,
Os09g0309500,['not assigned.unknown'],LOC_Os09g13920,-1.26744602378552,0.001263923660926,Down,-1.61467649475345,6.31E-05,Down,-1.63745566791952,2.90E-05,Down,-2.33704445936041,4.76E-09,Down,-0.536931668757571,0.176335559978099,,-0.472570408484936,0.337837563737374,
Os09g0309700,"['hormone metabolism.ethylene.signal transduction', 'RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os09g13940,-2.18746845986573,6.07E-15,Down,-0.988067142170322,0.000269739072512,,-0.849596507499729,0.000930152563677,,-0.766214787677226,0.002664363761262,,-0.909870839773987,7.69E-06,,-0.396672363200295,0.168125714512237,
Os09g0309900,NA,None,0.364062309893072,0.552168764748138,,-0.34599210633473,0.618711987171912,,0.129196308929177,0.855583077086406,,0.177893554466592,0.801474574753015,,0.361515670368085,0.545926024939126,,0.345477996217026,0.634746515302592,
Os09g0310800,['not assigned.unknown'],LOC_Os09g14019,0.037378822185125,0.933138817116623,,-0.217652379005728,0.587617266285798,,-0.143089570346083,0.720728320657937,,-0.054687995776603,0.900562476485997,,0.040335346518364,0.928259530868767,,0.054360165197123,0.921594997103349,
Os09g0313500,['stress.biotic.PR-proteins'],LOC_Os09g14410,0.438617151816553,0.092087256632941,,0.135884945700674,0.689192837056769,,0.215201913048265,0.470549463427138,,0.251358146092334,0.396194322408981,,0.00756602860023,0.983687736665721,,-0.10667939276024,0.791217637203475,
Os09g0313550,NA,None,0.817197558644945,0.139068609442033,,0.606254949790717,0.33257374606774,,0.786778919934669,0.16189571233334,,0.577771413093493,0.344498001789257,,0.021697442677561,0.977629347907813,,-1.39328608598071,0.032473008871979,Down
Os09g0314200,['stress.biotic.PR-proteins'],LOC_Os09g14490,-0.456593990372098,0.273268564948291,,-0.680052440233625,0.093578393360438,,-0.457064935775598,0.27548686341257,,-0.236582273928384,0.617827902539202,,-0.355296004220067,0.394734863085074,,-0.648828940385487,0.128804563711421,
Os09g0314333,['protein.glycosylation'],LOC_Os09g14520,-0.117116539186102,0.785753567978776,,-1.80545280200049,1.60E-07,Down,-2.25163032824733,5.24E-11,Down,-2.13128975088733,1.99E-10,Down,-1.43289037702749,1.39E-07,Down,-1.6585262391895,4.09E-07,Down
Os09g0314400,['protein.postranslational modification'],LOC_Os09g14540,0.299280384157556,0.308460007975231,,0.11090413534137,0.771654071728036,,0.221691185031421,0.485451313575012,,0.072662632458019,0.84730276875422,,0.034419117225424,0.927298885843304,,0.268555993424079,0.428787325021831,
Os09g0315000,['not assigned.unknown'],LOC_Os09g14600,-0.844323063669825,0.004159714072879,,-1.93069396314399,9.08E-10,Down,-2.31729948152063,1.53E-13,Down,-1.96722828744669,4.52E-11,Down,-1.6321277756823,1.06E-11,Down,-1.33258313851464,5.00E-06,Down
Os09g0315050,NA,LOC_Os09g14610,0.719487250568723,0.09367729269809,,-0.164999017487103,0.795691318302046,,-0.278277507898704,0.615780865265213,,0.394191604978951,0.430609506418036,,-0.590024353832198,0.166964268716923,,-0.750528561580738,0.14848269557963,
Os09g0315100,"['RNA.processing.ribonucleases', 'RNA.processing.degradation dicer']",LOC_Os09g14610,0.669757646917624,0.202653881322702,,-0.921638262756463,0.114573428928175,,-0.173417783458127,0.796911941045631,,0.206353793083277,0.755436066373878,,-0.70813020548468,0.154792909131512,,-0.998442489761303,0.083529543786117,
Os09g0315200,['not assigned.unknown'],LOC_Os09g14614,-0.698368117068824,0.178018986030185,,-1.5741285792548,0.005071226085556,Down,-1.49817317181349,0.00429697715281,Down,-0.637611707405255,0.237625240608953,,-0.517988463261869,0.280678527308327,,-0.290431432244614,0.670683780949508,
Os09g0315700,['not assigned.unknown'],LOC_Os09g14670,-0.179230903515482,0.886965512497603,,-2.24371596449716,0.146744561108277,,0.361576874260137,0.756593955703297,,-0.392432586638455,0.757706703409224,,-0.000230205233767,0.999836751398009,,-0.653573036521484,0.633484238487838,
Os09g0316000,['amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'],LOC_Os09g14700,-2.49736025159588,0.006973059723473,Down,-3.15193935750023,0.008052398394466,Down,-5.06279200598345,0.003089990689292,Down,-2.52099916311006,0.008357350691182,Down,-0.646309024284741,0.449072284593512,,-0.303007720364853,0.80235284059858,
Os09g0317700,['not assigned.unknown'],LOC_Os09g14880,-0.565720722279068,0.456847818152694,,0.882086756503747,0.170328563382281,,1.37634844126132,0.011655017580708,Up,1.08629295181085,0.060835260526774,,1.04302513218147,0.0422922155202,Up,1.08784994546064,0.072677541031414,
Os09g0318600,['not assigned.unknown'],LOC_Os09g14960,-0.384113597225115,0.346520371582483,,0.492186249636034,0.201656428252655,,0.246950826749348,0.555382222661409,,0.617777423984266,0.070301980237289,,0.325336514418057,0.346650182163627,,0.731135762631117,0.03017647284734,
Os09g0319701,['not assigned.unknown'],LOC_Os09g15044,0.911524524705532,0.005727084035981,,0.719423878176183,0.037773159447189,,0.555716585421253,0.119048040915897,,0.402394423230325,0.29659694228322,,0.812810462387478,0.007445200657414,,0.496581401478395,0.214560371949555,
Os09g0319800,['hormone metabolism.gibberelin.synthesis-degradation.copalyl diphosphate synthase'],LOC_Os09g15050,3.13955860940521,1.58E-13,Up,4.53954914234997,9.95E-29,Up,5.0816304300431,1.27E-36,Up,5.63303084090289,2.06E-45,Up,5.03464894687612,2.50E-41,Up,3.62931229957178,4.01E-18,Up
Os09g0320201,NA,None,0.555208999827433,0.318781961416694,,0.722232057894467,0.205841309869709,,0.689303609442911,0.205262118038316,,0.884461987224252,0.083834803149709,,-0.005426779106195,0.994080427716831,,-2.01994667818737,0.005876368419539,Down
Os09g0321500,['not assigned.unknown'],LOC_Os09g15284,-0.026357705724059,0.957573127662627,,-0.714843625336246,0.060636895211499,,-0.904756849440533,0.011570573237649,,-0.251279465527551,0.556328488826806,,-0.323696090134732,0.385929528894558,,-0.537610394507204,0.183239502084055,
Os09g0321900,['protein.degradation.ubiquitin.E2'],LOC_Os09g15320,-0.870696294351108,0.072824292069839,,0.04806486987354,0.944160767515891,,-0.111759883221954,0.85590483635218,,-0.281710510901109,0.619861364844805,,0.195672173299192,0.718986672724801,,-0.118947652919575,0.872864770406073,
Os09g0322000,['not assigned.unknown'],LOC_Os09g15330,-0.325408838632119,0.428377130850189,,-0.021134288746244,0.969950685039279,,0.458617039144829,0.214828899431669,,-0.027671260835524,0.956124813131328,,-0.110790868934524,0.807388620820897,,-0.391515116455579,0.384011139494797,
Os09g0322400,['not assigned.unknown'],LOC_Os09g15365,0.597922169528899,0.066275120540769,,1.01669261666673,0.00089862239966,Up,0.787565537668938,0.011676002222348,,0.510061281332125,0.139631909504675,,0.718091438404642,0.008592157338262,,1.39404193128993,6.74E-07,Up
Os09g0322500,['cell.organisation'],LOC_Os09g15370,-0.149688008723135,0.680709939170677,,0.340301665467707,0.304270367297452,,0.340977143229485,0.276819023324646,,0.212400766105241,0.54153216953873,,0.454111831262573,0.081651725116956,,0.942714469045123,0.000316259400766,
Os09g0322600,['not assigned.unknown'],LOC_Os09g15389,-0.045699363912648,0.930386402725239,,0.451278006299078,0.274835432313418,,-0.127220842003473,0.798786856033427,,-0.117063351749433,0.818672678056273,,0.175984290715434,0.689549585672314,,0.456964476673017,0.280862844004551,
Os09g0323000,['cell wall.precursor synthesis.UGE'],LOC_Os09g15420,1.3145822332841,0.000300478494146,Up,0.494112028749256,0.295472377558822,,0.350988754679698,0.464135910347912,,0.010563651880019,0.985274323242693,,-0.440890604722945,0.305959282903395,,-0.27738935519396,0.64819652132167,
Os09g0323500,['not assigned.unknown'],LOC_Os09g15480,3.73975095092014,0.009194247114802,Up,4.60193935622928,0.000967455531874,Up,5.35226044235568,7.00E-05,Up,4.44634854008223,0.001446706913696,Up,2.03944112073983,0.19463525940896,,2.14341740739148,0.234222368101763,
Os09g0325700,['protein.postranslational modification'],LOC_Os09g15670,-1.33627739781168,0.075350781827624,,-2.93690732994271,0.002149402925374,Down,-4.0452572862385,0.000295066748417,Down,-1.48622741618994,0.05203965474456,,-3.38536809866946,1.91E-07,Down,-4.02485292600781,9.97E-05,Down
Os09g0326900,['protein.synthesis.initiation'],"LOC_Os09g15770, LOC_Os09g15775",0.084924254657593,0.826564777032071,,-0.180360066888664,0.649152781550008,,0.028237067625913,0.947115938468814,,-0.209452704526833,0.569889085455114,,-0.117512918620139,0.753336598076405,,-0.065139045911858,0.898256718791196,
Os09g0327200,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os09g15800,0.113193315085848,0.905233003757434,,0.228817775297219,0.822757954863114,,1.614949009574,0.006105649460432,Up,2.42090484565357,5.32E-06,Up,0.151472097167363,0.865792761547668,,-0.264438294548857,0.81688430943436,
Os09g0327300,['C1-metabolism.Methylenetetrahydrofolate dehydrogenase & Methenyltetrahydrofolate cyclohydrolase'],LOC_Os09g15810,-1.1055864382211,0.000534415527296,Down,0.147592552517541,0.725305063358382,,1.01147594272988,0.000259884645411,Up,1.50935727397245,7.77E-09,Up,0.462496773435102,0.107003195999698,,0.601641790296432,0.06023218387376,
Os09g0327400,['minor CHO metabolism.others'],LOC_Os09g15820,-0.588307630867518,0.05356443825817,,-1.22392587958621,2.35E-05,Down,-1.7650842355774,3.99E-10,Down,-1.39628374250842,7.32E-07,Down,-0.828603288792742,0.001315430262948,,-0.561000995330959,0.088306776607337,
Os09g0327550,['not assigned.unknown'],LOC_Os09g15835,0.316298998733032,0.249271456297758,,0.615242303691147,0.014918076967886,,0.54338417161887,0.030178546514548,,0.293838127044934,0.306335353453055,,0.570689439463506,0.008071091234866,,0.879185228582964,0.00016149657603,
Os09g0327800,NA,LOC_Os09g15850,0.153804513528518,0.692089735101664,,0.111730516996706,0.806561928911163,,0.201349518381304,0.599643735201496,,0.195073136570338,0.616928433957766,,-0.092818539930372,0.820754248626971,,0.093881597679185,0.854777363564797,
Os09g0328066,['stress.biotic.PR-proteins'],"LOC_Os09g15850, LOC_Os09g15860",0.200237845628101,0.643170917532672,,-0.329741942363387,0.499151753657858,,0.169186471261287,0.712070743170606,,0.056331137619847,0.911745048646093,,-0.169858826185028,0.695800365913169,,-0.200335085502941,0.711445585611836,
Os09g0328800,['not assigned.unknown'],LOC_Os09g15980,1.58533517584623,5.00E-06,Up,0.916313477419594,0.019172878605743,,0.289367689720575,0.54658377269446,,0.519948005846434,0.230985971980336,,0.42402234286967,0.298793447965722,,0.208307016135448,0.727742690586397,
Os09g0332100,['not assigned.unknown'],LOC_Os09g16280,-1.7066098400407,0.024694249187375,Down,-1.32966409650328,0.100094656032193,,-1.36364812524539,0.079599929314703,,-0.614025359643741,0.481057685383352,,-0.1255432834975,0.90250772105541,,-0.280194234541045,0.80549295490416,
Os09g0332600,NA,None,0.902473327566043,9.19E-05,,0.026896405632732,0.945427776400134,,0.142215692695364,0.653818752536751,,0.087182452216048,0.802227938734494,,-0.068230526167623,0.844406302882187,,0.15280074223818,0.678585383057054,
Os09g0332700,['transport.ABC transporters and multidrug resistance systems'],LOC_Os09g16330,0.968338010720379,6.29E-06,,0.007849006228784,0.982517020112191,,0.205072102689641,0.45826882887152,,0.023097695498242,0.94557595780026,,-0.220027613121159,0.400291425747195,,0.253345136289962,0.396742420533797,
Os09g0333500,['transport.ABC transporters and multidrug resistance systems'],LOC_Os09g16449,-2.47130808975979,0.025189204698243,Down,-1.79414318500673,0.123264878583587,,-2.76702696152792,0.022312634441506,Down,-2.53493713567597,0.027343402631378,Down,-2.11169949089665,0.013602402355087,Down,-1.43204982801806,0.20972602665443,
Os09g0334800,"['protein.postranslational modification', 'signalling.receptor kinases.misc']",LOC_Os09g16540,0.975622665155908,0.315464094696777,,0.946848641573288,0.384098442958248,,2.0943854957787,0.008941067878708,Up,2.78843645804636,0.000187751977533,Up,1.57494743464735,0.04254474914626,Up,1.37960449838824,0.149266473934836,
Os09g0337300,['cell.organisation'],LOC_Os09g16760,0.989642228640285,0.017452671280862,,1.05819585395902,0.01132010975755,Up,0.848887298583075,0.047206389534648,,0.49784769413733,0.299854583169377,,1.05408495136683,0.004696808316529,Up,1.1668626785691,0.005907428009952,Up
Os09g0337500,['not assigned.unknown'],LOC_Os09g16780,-0.012748355092691,0.989223320429556,,-0.52682659123944,0.567085158836121,,-0.00625500315991,0.994385702919393,,-0.042104227824947,0.963318265082272,,0.488532003051974,0.461628017656411,,0.280774117565054,0.766886277319561,
Os09g0338400,['amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'],LOC_Os09g16910,-0.604519309271867,0.09298670787048,,-0.358728991283744,0.380088750936143,,-0.124708835870465,0.783538574670414,,0.066270782313498,0.890899527869902,,0.338710644175489,0.369065694513845,,0.326898182780233,0.467292799804026,
Os09g0338500,"[""lipid metabolism.''exotics'' (steroids, squalene etc).sphingolipids""]",LOC_Os09g16920,-3.46560283521075,6.52E-08,Down,-3.05200163310542,9.02E-06,Down,-1.50818915390867,0.003343111551945,Down,-0.388924009758741,0.498709205757298,,-2.42952627236845,3.17E-09,Down,-1.36388017514415,0.007899792534097,Down
Os09g0341500,['not assigned.unknown'],LOC_Os09g17146,-0.070057543037016,0.973363288752877,,0.491440790482889,0.803516968077775,,0.934463917335168,0.56161565820979,,0.511391144618337,0.783284980305589,,-0.409160185732288,0.827777989190412,,-2.54703486178175,0.297185321163214,
Os09g0342000,['not assigned.unknown'],LOC_Os09g17190,1.83556906744444,0.037632955360516,Up,2.43408045588152,0.004116940926544,Up,2.15202563298109,0.011836347063611,Up,1.84492252577885,0.03882342953167,Up,-0.194412497365782,0.884631224281981,,-0.899569410672457,0.546618433917338,
Os09g0343400,['not assigned.unknown'],LOC_Os09g17344,0.962049121048324,0.12839273591417,,2.89045334587605,1.89E-08,Up,3.74373194815055,2.62E-14,Up,4.28671152976397,1.00E-18,Up,1.57983559122432,0.001837155491977,Up,1.40595402115715,0.020569223513177,Up
Os09g0343600,['not assigned.unknown'],LOC_Os09g17360,-0.587007692381904,0.369614443512107,,1.43994527243597,0.004184693781946,Up,1.83581202420912,9.07E-05,Up,2.43971252354326,5.44E-08,Up,1.05288428449211,0.023993158563427,Up,1.34933232134645,0.008771890461314,Up
Os09g0344500,['misc.O-methyl transferases'],LOC_Os09g17560,-2.55066502436894,0.022995389486723,Down,-1.26823138850992,0.31748230973286,,-1.01510094288318,0.423507837967417,,-1.80490165806743,0.127060162696654,,-1.05018262902248,0.388758875638865,,1.00047069991148,0.486445685487107,
Os09g0344650,NA,None,-0.122893170887848,0.714240765482085,,0.235589088743991,0.468296441371176,,0.32397924134912,0.254341721120079,,-0.161442538130456,0.63369117194035,,0.164143919184475,0.583020125570329,,0.50852797407465,0.058412701635084,
Os09g0344800,['not assigned.unknown'],LOC_Os09g17600,-3.1379845150772,5.91E-130,Down,-3.53280766814633,5.27E-127,Down,-2.5517427747458,1.10E-92,Down,-2.81230822501043,3.99E-110,Down,-1.70435526238382,3.39E-66,Down,-1.82612725450607,6.61E-55,Down
Os09g0344900,['protein.degradation.ubiquitin.E3.RING'],LOC_Os09g17610,-1.81580901539269,4.50E-06,Down,-0.833328934936665,0.044652467617592,,-1.01568382761049,0.009500214379758,Down,-0.44429526297589,0.297606511657837,,-0.38125448422869,0.32276971118591,,0.057431573200822,0.930482620930835,
Os09g0345300,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os09g17630,0.751166725956024,0.00782716765315,,1.85653107458135,2.73E-13,Up,1.49484033772895,6.17E-09,Up,0.591771450562084,0.04580286114085,,0.340176589309599,0.262136731082466,,-0.78987623377681,0.010807556285252,
Os09g0345700,['not assigned.unknown'],LOC_Os09g17680,0.138928980652509,0.798315809278643,,0.710656026532466,0.101628506273043,,0.577774253981559,0.188074371988516,,0.683490184875989,0.111181222280371,,0.11801350002755,0.833151020889576,,-0.232169665760201,0.711943239550561,
Os09g0346600,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os09g17750,1.7642641418185,2.74E-11,Up,2.12914127903662,4.23E-16,Up,1.84401423003949,2.38E-12,Up,1.41362398141509,2.53E-07,Up,1.19998496372287,1.05E-06,Up,1.14254586295195,7.50E-05,Up
Os09g0347800,['RNA.regulation of transcription.Histone acetyltransferases'],LOC_Os09g17850,-0.268941145775799,0.726700481328611,,0.16856636012832,0.84330761604173,,0.035272143359977,0.96724029605054,,0.425862979854408,0.545341618561401,,0.621660607193444,0.288540613471196,,0.507990364333588,0.498859368541065,
Os09g0347900,['Co-factor and vitamine metabolism'],LOC_Os09g17870,-0.074246772337021,0.861413124511544,,-0.065414167276871,0.891472037157188,,-0.115261042159728,0.783951051591622,,0.142369808592047,0.728336612244289,,-0.271108464078246,0.433045474833222,,0.0064106155684,0.992713387124848,
Os09g0350900,['signalling.receptor kinases.misc'],LOC_Os09g18159,2.86857716995251,1.18E-10,Up,3.06539058605305,4.96E-12,Up,2.49601135431888,3.65E-08,Up,1.82070440241794,0.000162486956836,Up,2.4956885080683,1.12E-09,Up,2.18341430333374,3.57E-06,Up
Os09g0351700,NA,LOC_Os09g18230,1.58036671387272,4.78E-07,Up,2.76162644796034,2.12E-20,Up,2.22565588047748,1.51E-13,Up,1.83525705569507,2.25E-09,Up,1.81972569351519,3.63E-11,Up,0.429562508438949,0.316361772623279,
Os09g0351800,['signalling.receptor kinases.misc'],LOC_Os09g18230,1.77021924994246,0.000101587659736,Up,2.77314855366435,8.76E-11,Up,2.37859220417476,3.66E-08,Up,1.97563257040749,9.33E-06,Up,1.9044835193573,1.99E-06,Up,0.560988928298065,0.384281756912021,
Os09g0352400,['not assigned.unknown'],LOC_Os09g18320,0.660344189410917,1.84E-05,,0.458826546622898,0.007220324234697,,0.460918747133427,0.005049560185726,,0.674952426747236,1.12E-05,,0.245828744327726,0.126789708157746,,0.256303396048619,0.189954579691172,
Os09g0353200,['signalling.receptor kinases.misc'],LOC_Os09g18360,0.863389469069928,0.018969343381454,,1.27312993176882,0.000300354777205,Up,1.86243918166984,9.05E-09,Up,2.05101907671777,1.41E-10,Up,2.25813811024777,1.74E-15,Up,1.86760390207501,1.27E-08,Up
Os09g0354900,['not assigned.unknown'],LOC_Os09g18560,-0.897649435445743,0.276819886934715,,-1.03692253077187,0.25571334888733,,-1.97973066245972,0.027533811258459,Down,-0.452144565651382,0.620271504061538,,-0.94662497930018,0.179590905205378,,-1.42126625862987,0.10301158589473,
Os09g0355400,['signalling.receptor kinases.misc'],LOC_Os09g18594,-0.716189023693741,2.63E-05,,-0.806546052971598,1.81E-06,,-0.949776349516062,9.12E-09,,-0.922912789684124,2.70E-08,,-0.906128900141033,8.31E-10,,-1.44576817599387,9.85E-19,Down
Os09g0356100,['not assigned.unknown'],LOC_Os09g19150,-0.801005110221343,0.000335072624301,,-0.806556193877209,0.000871618723505,,-1.08328279716316,2.87E-06,Down,-0.385828965601003,0.110321529527236,,-0.492487538428644,0.010166583964425,,-0.472390831277058,0.051142276575272,
Os09g0356200,['signalling.receptor kinases.misc'],LOC_Os09g19160,-0.92377064253694,0.093900988730126,,-1.84304680896607,0.000806984985854,Down,-1.69941847653767,0.001363423737333,Down,-1.21423822785098,0.025016504057997,Down,-2.23850831425307,3.87E-07,Down,-2.29721204939347,2.00E-05,Down
Os09g0356800,['signalling.receptor kinases.misc'],LOC_Os09g19229,-0.235939454876529,0.65931955971933,,0.963043032894063,0.025630653210461,,0.721109867445103,0.107256071861724,,1.12807666237771,0.007205042872764,Up,0.901674082574358,0.022389803430959,,-0.082671043699303,0.913792430413199,
