Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os09g0133200,"['misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases', 'misc.short chain dehydrogenase/reductase (SDR)']",LOC_Os09g04730,0.218107263,0.356963866,,-0.713498308,6.62E-05,,-0.56755144,0.002152812,,-0.548477415,0.002379393,,-0.677766625,0.000177068,
Os09g0133600,['cell.organisation'],LOC_Os09g04790,1.800145008,5.55E-25,Up,2.358853166,4.67E-44,Up,2.444771102,6.71E-47,Up,2.069416752,4.83E-34,Up,1.783535588,1.09E-24,Up
Os09g0133800,['cell.organisation'],LOC_Os09g04810,-0.917833888,0.000497064,,-0.457440351,0.084820594,,-0.163161675,0.599680911,,-0.124058284,0.688735984,,0.064855076,0.836636067,
Os09g0134400,['signalling.G-proteins'],LOC_Os09g04880,-0.754775183,0.036254244,,-0.916314835,0.004336568,,-0.759028305,0.02374451,,-0.728812636,0.023364902,,-0.537462245,0.111373194,
Os09g0134900,['not assigned.unknown'],LOC_Os09g04924,-0.526742023,0.174707516,,-0.950637064,0.003062719,,-0.971326264,0.003176638,,-1.031677323,0.001025077,Down,-1.092648219,0.000774305,Down
Os09g0135100,['RNA.transcription'],LOC_Os09g04960,2.791601996,0.010525492,Up,4.322191417,4.00E-06,Up,4.95786687,8.39E-08,Up,4.582308198,6.91E-07,Up,5.139510393,1.88E-08,Up
Os09g0135501,['not assigned.unknown'],LOC_Os09g04995,-0.452455658,0.450051314,,-0.345074447,0.510688741,,0.061746066,0.919770602,,-0.181245457,0.741607796,,-0.223767004,0.676677504,
Os09g0135700,['protein.postranslational modification'],LOC_Os09g05020,0.934766287,0.001722018,,1.716480125,4.27E-11,Up,0.93561753,0.00100431,,0.769330302,0.006512538,,0.905652001,0.001350254,
Os09g0135800,['not assigned.unknown'],LOC_Os09g05030,-0.459680113,0.745146961,,-0.820192457,0.456053831,,-0.016627709,0.989909628,,-0.771345235,0.473070671,,0.09214119,0.938834668,
Os09g0237600,['protein.postranslational modification'],LOC_Os09g06230,-0.197126322,0.473297573,,-0.927495632,2.15E-06,,-1.043239484,1.59E-07,Down,-1.046137378,5.72E-08,Down,-1.490689392,1.06E-13,Down
Os09g0237900,NA,None,-0.720168088,0.241381158,,-0.815962469,0.122623257,,-0.816312885,0.131005714,,-1.086787011,0.030223064,Down,-1.165178217,0.023863761,Down
Os09g0240350,NA,None,1.951297473,0.114378699,,2.244876813,0.035817204,Up,1.843064023,0.108724364,,1.365838131,0.23867299,,3.068385732,0.002180432,Up
Os09g0240500,['transport.sulphate'],LOC_Os09g06499,0.428502195,0.140444046,,1.250822302,3.04E-08,Up,0.872757785,0.000221259,,1.355924471,1.18E-09,Up,2.467991969,3.10E-30,Up
Os09g0241100,['not assigned.unknown'],LOC_Os09g06560,-1.557329097,0.061238394,,-3.351879417,1.53E-05,Down,-3.457032201,5.61E-05,Down,-2.207187849,0.002394591,Down,-3.877387668,1.86E-05,Down
Os09g0242600,['not assigned.unknown'],LOC_Os09g06719,1.026127954,0.002209742,Up,2.43917329,4.17E-18,Up,2.705727008,5.91E-22,Up,3.173718699,6.57E-31,Up,4.173574816,3.53E-53,Up
Os09g0242800,['not assigned.unknown'],LOC_Os09g06740,1.88271873,0.000557766,Up,1.381260147,0.010943582,Up,1.373478275,0.013674861,Up,2.193895489,1.08E-05,Up,3.247071925,1.59E-11,Up
Os09g0243200,['not assigned.unknown'],LOC_Os09g06770,4.140194911,1.00E-05,Up,4.282442979,1.92E-06,Up,2.464210068,0.017351987,Up,4.05540368,6.44E-06,Up,6.822949644,1.37E-15,Up
Os09g0245500,['secondary metabolism.flavonoids.flavonols'],LOC_Os09g07020,0.229237741,0.456701048,,0.304278385,0.227717841,,0.712663337,0.00145055,,0.870462919,4.60E-05,,0.97745383,4.88E-06,
Os09g0246200,['RNA.transcription'],LOC_Os09g07120,-0.247386537,0.40901206,,0.248222951,0.328692273,,0.606759489,0.006560467,,0.653326192,0.002472288,,0.506863652,0.023630462,
Os09g0246300,['not assigned.unknown'],LOC_Os09g07154,-1.137476479,0.085209979,,-1.601887002,0.005606924,Down,-1.925116963,0.001598327,Down,-2.937973874,9.58E-07,Down,-2.202002609,0.000356407,Down
Os09g0246900,NA,None,0.252184228,0.878590907,,-0.247307928,0.852849681,,0.988655409,0.372179266,,0.728763679,0.513663963,,0.396717893,0.743887745,
Os09g0247700,['hormone metabolism.auxin.signal transduction'],LOC_Os09g07294,-0.162188699,0.67834116,,0.233080931,0.448009982,,0.859234208,0.000722742,,1.006485795,4.20E-05,Up,1.410718883,4.13E-09,Up
Os09g0248100,['cell wall.cell wall proteins.AGPs.AGP'],LOC_Os09g07350,-0.369545328,0.182357254,,-0.977603516,9.62E-06,,-2.158901289,1.58E-21,Down,-3.134101428,6.29E-43,Down,-3.626395182,7.94E-44,Down
Os09g0248900,"['secondary metabolism.flavonoids.flavonols', 'hormone metabolism.ethylene.synthesis-degradation']","LOC_Os09g07440, LOC_Os09g07450",0.362158005,0.368893447,,-0.149630131,0.706518295,,-2.261747584,5.74E-12,Down,-3.22141649,1.42E-22,Down,-4.11410343,1.65E-22,Down
Os09g0249000,"['hormone metabolism.jasmonate.induced-regulated-responsive-activated', 'misc.myrosinases-lectin-jacalin']",LOC_Os09g07460,-0.214664516,0.791508105,,-1.218292435,0.027972376,Down,-0.809133394,0.175284207,,-0.790213502,0.156495885,,-1.455753713,0.012015406,Down
Os09g0249100,NA,None,-0.513672311,0.672141786,,-1.665782118,0.065138455,,-2.429484667,0.015493111,Down,-2.161484644,0.014999776,Down,-2.227140017,0.021181249,Down
Os09g0249400,['not assigned.unknown'],LOC_Os09g07480,-0.470119733,0.460883678,,-1.21808592,0.013178863,Down,-1.109493221,0.031863423,Down,-1.801331626,0.000189824,Down,-1.725285676,0.000885438,Down
Os09g0251800,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os09g07800,1.230475236,0.000577622,Up,0.907376124,0.010188129,,0.488386207,0.226174513,,0.27180936,0.519883642,,0.619568982,0.098858966,
Os09g0252100,['secondary metabolism.isoprenoids.mevalonate pathway.acetyl-CoA C-acyltransferase'],LOC_Os09g07830,-0.226708748,0.307348323,,0.284416968,0.127564025,,0.298451764,0.107933251,,-0.135011777,0.510171492,,-0.233013325,0.209522042,
Os09g0252700,NA,LOC_Os09g07900,0.712080146,0.275453154,,0.716866848,0.213352877,,0.51019626,0.398634378,,0.275138879,0.67091837,,0.182344936,0.775008235,
Os09g0255000,"['major CHO metabolism.degradation.sucrose.invertases.cell wall', 'major CHO metabolism.degradation.sucrose.invertases.vacuolar']",LOC_Os09g08072,-0.244437233,0.748095714,,-1.583023962,0.00246496,Down,-0.705585965,0.217288686,,-0.827199889,0.117576576,,-1.491331046,0.006443496,Down
Os09g0258000,['transport.misc'],LOC_Os09g08390,1.035072983,3.88E-09,Up,0.798701981,5.45E-06,,0.340288149,0.084401152,,0.457391179,0.013284952,,0.407620847,0.029309899,
Os09g0258600,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L17'],LOC_Os09g08430,-0.47034714,0.012218492,,-0.469489134,0.007316326,,-0.293932307,0.115852769,,-0.194660153,0.313689563,,-0.239083873,0.194330374,
Os09g0261400,['not assigned.unknown'],LOC_Os09g08670,-0.001378733,0.998910324,,-0.04834933,0.949601097,,0.16495417,0.825635937,,0.050859443,0.946647364,,-0.159710318,0.823543481,
Os09g0261900,['not assigned.unknown'],LOC_Os09g08710,-1.159770342,0.149157852,,-1.84782253,0.007508122,Down,-2.070603072,0.004460258,Down,-1.761487337,0.009431596,Down,-1.627546765,0.021541861,Down
Os09g0266000,['protein.targeting.nucleus'],LOC_Os09g09320,-0.244313555,0.855578017,,-0.522702751,0.605174296,,-1.340561145,0.17922573,,-0.605889115,0.532076647,,-0.706261194,0.468178113,
Os09g0267500,['RNA.processing'],LOC_Os09g09470,-0.463720771,0.241381158,,-1.11873136,0.000400973,Down,-0.991014676,0.002584621,,-0.962231618,0.002145779,,-1.432282166,1.26E-05,Down
Os09g0267600,['RNA.regulation of transcription.SNF7'],LOC_Os09g09480,0.521201359,0.056660276,,0.775833041,0.000941712,,0.515739506,0.040279412,,0.573828049,0.01690595,,0.706044931,0.002809791,
Os09g0267800,['stress.biotic.PR-proteins'],LOC_Os09g09490,-0.442092582,0.774187774,,-1.753067645,0.122623257,,-2.086500697,0.09423777,,-1.956435309,0.077376183,,-0.285492044,0.819140209,
Os09g0270900,['Co-factor and vitamine metabolism.iron-sulphur clusters'],LOC_Os09g09790,1.032680061,0.014402964,Up,1.588831021,1.20E-05,Up,1.679058761,4.59E-06,Up,1.872115719,1.08E-07,Up,2.433755098,2.67E-12,Up
Os09g0272000,['not assigned.unknown'],LOC_Os09g09930,3.369173316,2.32E-59,Up,2.123140114,9.50E-24,Up,1.072919293,2.33E-06,Up,0.658497618,0.005012487,,0.025494147,0.938106157,
Os09g0272300,"['misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase']",LOC_Os09g09980,-0.322540306,0.559482093,,-0.92117566,0.023620512,,-0.757244959,0.076325238,,-1.151043522,0.003429679,Down,-1.396708396,0.000717892,Down
Os09g0272500,['transport.calcium'],LOC_Os09g10000,-0.085788758,0.831926062,,0.291811785,0.29699637,,0.538154957,0.036004924,,0.47731369,0.05868275,,1.060499295,4.93E-06,Up
Os09g0272600,['not assigned.unknown'],LOC_Os09g10010,-0.336370577,0.637315844,,-2.171041541,1.09E-05,Down,-2.866090111,7.93E-08,Down,-2.912336759,5.55E-09,Down,-3.960809212,7.93E-11,Down
Os09g0272900,['stress.biotic.PR-proteins'],LOC_Os09g10054,-2.619934118,2.82E-16,Down,-3.198074224,6.18E-24,Down,-3.424982288,4.29E-25,Down,-3.444402467,1.96E-27,Down,-4.964017094,5.63E-37,Down
Os09g0273950,['not assigned.unknown'],LOC_Os09g10201,-0.816607732,0.320690442,,-1.491513176,0.02645554,Down,-2.717965642,0.000324077,Down,-3.43672979,2.27E-06,Down,-3.940746681,1.53E-05,Down
Os09g0274900,['not assigned.unknown'],LOC_Os09g10274,-1.321917219,8.90E-09,Down,-3.482583494,7.95E-51,Down,-4.10910286,1.06E-56,Down,-4.38810644,2.51E-71,Down,-5.317482456,7.02E-65,Down
Os09g0276600,NA,None,-2.181166754,0.02963109,Down,-2.668143722,0.003601918,Down,-2.487093189,0.010439625,Down,-1.909767314,0.030787135,Down,-2.23147382,0.017683088,Down
Os09g0277800,['lipid metabolism.FA synthesis and FA elongation.enoyl ACP reductase'],LOC_Os09g10600,-0.876669088,0.007315515,,-0.94155409,0.001687074,,-0.691455311,0.02899263,,-0.502667964,0.106784223,,-0.878357393,0.004281705,
Os09g0279500,['RNA.RNA binding'],LOC_Os09g10760,-0.328413224,0.5507958,,-1.66897424,2.72E-05,Down,-1.701115801,5.71E-05,Down,-1.5722916,5.87E-05,Down,-1.631631914,9.95E-05,Down
Os09g0279600,['hormone metabolism.brassinosteroid.induced-regulated-responsive-activated'],LOC_Os09g10770,-0.780640841,0.009321215,,-1.575515205,5.11E-09,Down,-1.454268632,2.25E-07,Down,-1.206611003,5.85E-06,Down,-1.514432432,7.74E-08,Down
Os09g0280300,['not assigned.unknown'],LOC_Os09g10820,-0.710008078,0.018037549,,-1.478046996,2.41E-08,Down,-1.839214909,5.44E-11,Down,-1.363651881,1.92E-07,Down,-1.489441414,6.83E-08,Down
Os09g0280500,['RNA.regulation of transcription.bZIP transcription factor family'],LOC_Os09g10840,-0.206951597,0.54706016,,-0.086932892,0.784663239,,-0.303851691,0.271317217,,-0.10781633,0.72678703,,-0.696419243,0.004324859,
Os09g0280750,NA,None,-0.253355575,0.819862364,,0.520340588,0.516010073,,0.67738741,0.385943897,,0.42219715,0.602334639,,0.586086892,0.44252377,
Os09g0281300,['not assigned.unknown'],LOC_Os09g10910,-0.517315664,0.127893258,,-1.357794759,1.33E-06,Down,-0.980944437,0.000837134,,-0.480366698,0.105455709,,-1.194597647,4.30E-05,Down
Os09g0284400,['protein.folding'],LOC_Os09g11250,0.436807021,0.17819349,,1.138669285,5.67E-06,Up,1.271392379,3.71E-07,Up,1.457255694,2.15E-09,Up,2.588446606,5.02E-28,Up
Os09g0286300,['not assigned.unknown'],LOC_Os09g11440,-0.666665002,0.430554589,,-1.98735172,0.002512251,Down,-3.598675281,6.22E-06,Down,-3.858996781,9.83E-08,Down,-3.743326385,3.73E-06,Down
Os09g0286400,['transport.unspecified cations'],LOC_Os09g11450,0.540669922,0.001572247,,0.817719598,1.25E-07,,1.026416298,1.80E-11,Up,0.858825903,2.00E-08,,1.028465295,1.41E-11,Up
Os09g0293400,['protein.degradation.ubiquitin.E2'],LOC_Os09g12230,-0.561525603,0.11692857,,-0.764669386,0.012882276,,-0.565565181,0.084577043,,-0.206225355,0.560350926,,-0.397125544,0.226883755,
Os09g0293500,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.leucine rich repeat XI']",LOC_Os09g12240,0.269600877,0.394285364,,0.953893602,3.51E-05,,1.065786616,3.18E-06,Up,1.053931001,3.32E-06,Up,0.002310976,0.994180257,
Os09g0293601,NA,None,-0.008321167,0.992403559,,-0.918053394,0.031445486,,-0.895865817,0.042402862,,-1.261585595,0.002104937,Down,-1.328642758,0.002018178,Down
Os09g0293900,['protein.folding'],LOC_Os09g12270,-0.383852536,0.32009378,,0.023842422,0.952902711,,0.293379896,0.392166057,,0.369323431,0.240420737,,0.027127352,0.945586307,
Os09g0294000,['amino acid metabolism.synthesis.aspartate family.misc.homoserine.aspartate kinase'],LOC_Os09g12290,-0.424589921,0.111520108,,-0.903441546,4.21E-05,,-1.017553295,5.14E-06,Down,-0.935620367,1.70E-05,,-0.867684797,0.000101946,
Os09g0296400,['development.unspecified'],LOC_Os09g12500,-0.912597121,0.139238017,,-0.519115905,0.368880135,,-0.144814735,0.83019178,,-0.377354633,0.519295826,,-0.365821438,0.535901225,
Os09g0296700,['not assigned.unknown'],LOC_Os09g12530,-0.735733407,0.176329017,,-0.373517543,0.47042727,,-0.213377861,0.706617126,,-0.232409302,0.663585165,,-0.216740422,0.683101714,
Os09g0296900,['development.unspecified'],LOC_Os09g12550,0.278710989,0.393766794,,0.924063163,8.68E-05,,0.514143169,0.046953275,,0.446993498,0.079518603,,0.725426245,0.002717536,
Os09g0297000,['tetrapyrrole synthesis.ferrochelatase'],LOC_Os09g12560,0.519211092,0.016934482,,0.942085002,5.15E-07,,0.884176629,3.29E-06,,0.721937787,0.000153862,,0.91793041,1.04E-06,
Os09g0297400,['transport.metabolite transporters at the envelope membrane'],LOC_Os09g12600,-0.555158775,0.003547312,,-1.134083458,2.39E-11,Down,-1.041700967,1.61E-09,Down,-0.845028695,7.23E-07,,-0.837414057,1.39E-06,
Os09g0298100,['not assigned.unknown'],LOC_Os09g12650,2.944981641,0.083592761,,3.379908508,0.023325506,Up,3.48994668,0.020085054,Up,4.481882434,0.00132907,Up,3.662661955,0.011547274,Up
Os09g0298200,['major CHO metabolism.synthesis.starch.AGPase'],LOC_Os09g12660,1.076015493,0.059470369,,0.992255372,0.057933938,,1.220593502,0.017424595,Up,0.394651919,0.510940538,,0.188954199,0.773876988,
Os09g0298500,['protein.degradation.ubiquitin.E3.RING'],LOC_Os09g12720,-1.468987473,0.000460263,Down,-1.382793987,0.000451433,Down,-1.322573599,0.001147542,Down,-1.644464041,2.16E-05,Down,-2.303146258,4.98E-08,Down
Os09g0299000,"['RNA.regulation of transcription.G2-like transcription factor family, GARP']",LOC_Os09g12750,-0.675251525,0.004930513,,-1.122833307,2.00E-07,Down,-0.969087109,1.34E-05,,-0.872415734,5.28E-05,,-1.436492786,1.24E-10,Down
Os09g0299200,"['RNA.regulation of transcription.G2-like transcription factor family, GARP']",LOC_Os09g12770,0.087597165,0.824349297,,0.265010161,0.344015727,,0.281854659,0.313760101,,0.412863683,0.104725804,,1.325364604,3.81E-09,Up
Os09g0299300,['not assigned.unknown'],LOC_Os09g12780,-1.19477318,0.176925851,,-1.591956775,0.036479766,Down,-1.674674668,0.035353784,Down,-2.250932314,0.002664078,Down,-2.131144317,0.007639492,Down
Os09g0300800,['hormone metabolism.ethylene.signal transduction'],LOC_Os09g12970,-1.289429752,5.50E-05,Down,-1.014433027,0.001031476,Down,-1.276951674,3.71E-05,Down,-1.557834507,1.86E-07,Down,-2.018692041,1.04E-10,Down
Os09g0306232,NA,None,-1.471026699,0.066787754,,0.304095257,0.693971282,,0.919599893,0.162806447,,0.922545928,0.141912355,,0.749073822,0.255067221,
Os09g0306400,['not assigned.unknown'],"LOC_Os09g13570, LOC_Os09g13575",0.57989975,0.019210603,,0.242015212,0.355922998,,1.126909258,1.40E-07,Up,0.883725926,4.37E-05,,0.42131069,0.071333491,
Os09g0306632,NA,None,-0.341612957,0.771021356,,-1.85132115,0.024056569,Down,-3.125407968,0.001238223,Down,-3.131838933,0.00024366,Down,-2.493583726,0.004947942,Down
Os09g0306650,['not assigned.unknown'],LOC_Os09g13600,0.471352623,0.681759247,,0.234434676,0.817694628,,-0.083860385,0.941677684,,0.145847752,0.890066092,,0.244787022,0.806000173,
Os09g0306700,['signalling.light'],LOC_Os09g13610,0.065723798,0.837934018,,0.586797019,0.002820424,,0.686314418,0.000392065,,0.791006661,2.65E-05,,0.761168239,5.70E-05,
Os09g0307300,['not assigned.unknown'],LOC_Os09g13650,-0.081598621,0.900482426,,-1.385949724,0.00026153,Down,-3.030470666,9.69E-13,Down,-5.270166755,6.41E-24,Down,-9.516609088,8.48E-10,Down
Os09g0309500,['not assigned.unknown'],LOC_Os09g13920,1.670218042,9.69E-14,Up,1.002852704,1.43E-05,Up,0.638090732,0.010490813,,0.927361531,5.75E-05,,1.033022581,8.32E-06,Up
Os09g0309700,"['hormone metabolism.ethylene.signal transduction', 'RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os09g13940,1.152356794,6.88E-07,Up,1.280774559,7.26E-09,Up,1.335289524,2.15E-09,Up,1.358221628,5.18E-10,Up,1.18996364,1.29E-07,Up
Os09g0309900,NA,None,-0.052121772,0.94116608,,0.219462361,0.655377244,,-0.042155937,0.940536851,,0.033261137,0.951454147,,-0.614888334,0.163410882,
Os09g0310800,['not assigned.unknown'],LOC_Os09g14019,-0.161794415,0.689570593,,-0.657335212,0.018856445,,-0.643689372,0.025214404,,-0.736457674,0.006749687,,-0.577941562,0.042056648,
Os09g0311600,['stress.biotic.PR-proteins'],LOC_Os09g14100,-1.744903548,4.63E-06,Down,-0.694842331,0.08166041,,-1.015491746,0.008114443,Down,-1.456361493,6.49E-05,Down,-1.611228201,1.28E-05,Down
Os09g0313500,['stress.biotic.PR-proteins'],LOC_Os09g14410,-0.596724297,0.105279285,,-1.239589393,5.78E-05,Down,-1.353962759,1.89E-05,Down,-1.371044786,6.21E-06,Down,-1.03852987,0.001007172,Down
Os09g0313550,NA,None,-1.463480399,0.081351516,,-5.889190367,2.50E-07,Down,-3.804533017,3.03E-05,Down,-4.442329924,2.99E-07,Down,-3.479466804,5.55E-05,Down
Os09g0314200,['stress.biotic.PR-proteins'],LOC_Os09g14490,-0.712725038,0.161359996,,-1.750334082,2.96E-05,Down,-1.850497835,1.95E-05,Down,-2.072857163,5.83E-07,Down,-2.993255912,1.79E-10,Down
Os09g0314333,['protein.glycosylation'],LOC_Os09g14520,-0.902932842,0.09494063,,-1.245168994,0.008015264,Down,-1.703212322,0.00052894,Down,-1.828656346,7.01E-05,Down,-1.685371626,0.000550169,Down
Os09g0315200,['not assigned.unknown'],LOC_Os09g14614,0.790894281,0.271261796,,0.362394235,0.61144951,,-0.015824946,0.985928568,,0.134623162,0.862032572,,0.381954736,0.579374685,
Os09g0316000,['amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'],LOC_Os09g14700,-0.476620479,0.48880148,,-1.494799125,0.003969913,Down,-1.929923829,0.000412076,Down,-2.490849811,1.83E-06,Down,-4.366197522,1.49E-08,Down
Os09g0319701,['not assigned.unknown'],LOC_Os09g15044,-0.520180775,0.147525849,,-0.916140233,0.002242532,,-1.136481586,0.00015348,Down,-1.090352628,0.000186263,Down,-0.626723728,0.042119219,
Os09g0320201,NA,None,-1.048544988,0.106915205,,-1.414842353,0.01230852,Down,-2.34941669,0.000132185,Down,-2.743747302,2.00E-06,Down,-2.553902853,4.30E-05,Down
Os09g0321900,['protein.degradation.ubiquitin.E2'],LOC_Os09g15320,0.417164105,0.312854906,,1.074625467,0.000336638,Up,2.858808799,1.47E-26,Up,3.732685419,5.51E-47,Up,4.414911524,1.99E-65,Up
Os09g0322000,['not assigned.unknown'],LOC_Os09g15330,-0.576491387,0.153909713,,0.415593074,0.235801865,,1.54456675,9.88E-08,Up,2.131561096,9.36E-15,Up,1.537276036,1.05E-07,Up
Os09g0322400,['not assigned.unknown'],LOC_Os09g15365,-1.851753024,3.55E-08,Down,-1.627187,5.69E-07,Down,-1.909203868,7.74E-09,Down,-2.146647352,2.55E-11,Down,-3.143471662,4.72E-19,Down
Os09g0322500,['cell.organisation'],LOC_Os09g15370,-1.622525879,7.51E-05,Down,-2.25443803,6.43E-09,Down,-3.218419527,4.37E-14,Down,-2.973765567,4.03E-14,Down,-4.883112684,2.34E-19,Down
Os09g0322600,['not assigned.unknown'],LOC_Os09g15389,-0.756816533,0.200865265,,-0.747683399,0.148476407,,-0.639526639,0.24347833,,-0.400263877,0.459232022,,-0.163208484,0.782533159,
Os09g0322800,NA,None,-0.996011227,0.394996668,,-0.847790578,0.402696898,,-0.982423736,0.352137599,,-0.542428765,0.599771864,,0.040903889,0.970851285,
Os09g0323000,['cell wall.precursor synthesis.UGE'],LOC_Os09g15420,0.606304221,0.053169039,,-0.375302787,0.233803402,,-0.627243405,0.037174181,,-0.94356325,0.000714317,,-1.521266702,1.85E-07,Down
Os09g0323500,['not assigned.unknown'],LOC_Os09g15480,2.150676743,0.314072257,,6.624300403,6.18E-06,Up,6.664026097,5.63E-06,Up,7.573487395,1.37E-07,Up,9.49175959,1.65E-11,Up
Os09g0324400,['not assigned.unknown'],LOC_Os09g15560,-0.730473091,0.638099995,,-1.053581455,0.3963752,,-2.542465917,0.060183533,,-0.713486682,0.570890292,,-1.774525342,0.151818857,
Os09g0325100,NA,None,-1.369392171,0.117314623,,-0.679620424,0.404356336,,-0.827710833,0.322220418,,-0.175883851,0.845105296,,-1.482414891,0.066129673,
Os09g0325300,['not assigned.unknown'],LOC_Os09g15639,-0.276967574,0.56281647,,-0.083259162,0.851539401,,-0.101001084,0.824507262,,-0.074442682,0.866977666,,-0.141774432,0.732972425,
Os09g0325700,['protein.postranslational modification'],LOC_Os09g15670,6.030152431,1.19E-91,Up,6.465799735,2.79E-106,Up,6.162937965,4.30E-96,Up,5.896697646,2.83E-88,Up,6.362298171,1.47E-102,Up
Os09g0326900,['protein.synthesis.initiation'],"LOC_Os09g15770, LOC_Os09g15775",-0.853261914,0.001912193,,-0.900254953,0.000418145,,-0.6947889,0.009393596,,-1.130419153,5.73E-06,Down,-1.685575639,3.15E-10,Down
Os09g0327300,['C1-metabolism.Methylenetetrahydrofolate dehydrogenase & Methenyltetrahydrofolate cyclohydrolase'],LOC_Os09g15810,-0.410902185,0.204663006,,-0.14434391,0.658393422,,0.232987007,0.44770656,,0.474687538,0.071115831,,0.611992833,0.017086944,
Os09g0327400,['minor CHO metabolism.others'],LOC_Os09g15820,-0.017489483,0.971869058,,-0.57062398,0.044337084,,-0.316005118,0.310588026,,-0.36952571,0.206177139,,-0.375395196,0.199932833,
Os09g0327550,['not assigned.unknown'],LOC_Os09g15835,0.01375098,0.97794351,,1.007146915,4.09E-05,Up,0.654973761,0.013461082,,0.758009321,0.002525234,,0.859150581,0.000640825,
Os09g0327600,['not assigned.unknown'],LOC_Os09g15840,-0.920757634,0.063303434,,-1.858174405,1.44E-05,Down,-2.339038966,2.37E-07,Down,-2.190758316,2.54E-07,Down,-2.708410871,6.36E-09,Down
Os09g0327800,NA,LOC_Os09g15850,-0.756392982,0.163901127,,-0.838426465,0.076992492,,-1.048617551,0.027968479,Down,-1.262005963,0.00495319,Down,-1.518170143,0.001190862,Down
Os09g0328066,['stress.biotic.PR-proteins'],"LOC_Os09g15850, LOC_Os09g15860",-0.853995994,0.111558437,,-0.510231521,0.316036831,,-0.945006037,0.052191128,,-1.109808046,0.015039597,Down,-0.601986271,0.218765906,
Os09g0328800,['not assigned.unknown'],LOC_Os09g15980,-0.252846704,0.615774113,,-0.046447434,0.92106363,,-0.163810669,0.71848463,,-0.119941321,0.787045315,,0.554156273,0.118079094,
Os09g0332600,NA,None,3.225921772,2.27E-09,Up,3.983217023,2.77E-14,Up,1.791020517,0.001353259,Up,1.763424529,0.001474098,Up,3.589355199,6.61E-12,Up
Os09g0332700,['transport.ABC transporters and multidrug resistance systems'],LOC_Os09g16330,3.245529381,1.62E-34,Up,3.819585526,5.55E-48,Up,1.772196908,7.02E-11,Up,1.796511963,2.99E-11,Up,3.547429458,1.33E-41,Up
Os09g0337300,['cell.organisation'],LOC_Os09g16760,0.160659212,0.751772336,,0.329671885,0.380964738,,0.096993484,0.830829674,,0.101853604,0.812583635,,1.552298687,1.88E-07,Up
Os09g0337500,['not assigned.unknown'],LOC_Os09g16780,-0.268362125,0.581411797,,-1.088976477,0.001502012,Down,-1.190627561,0.000647244,Down,-1.526469903,4.72E-06,Down,-1.423730696,3.96E-05,Down
Os09g0338400,['amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'],LOC_Os09g16910,0.315178121,0.291804459,,0.335463997,0.194200186,,0.392445005,0.122462421,,0.511282783,0.030874084,,0.39055713,0.112020563,
Os09g0338500,"[""lipid metabolism.''exotics'' (steroids, squalene etc).sphingolipids""]",LOC_Os09g16920,-1.821807855,3.75E-09,Down,-2.49785735,1.36E-16,Down,-2.710225397,1.37E-17,Down,-2.944672674,4.87E-22,Down,-3.933640335,1.91E-27,Down
Os09g0339601,['not assigned.unknown'],LOC_Os09g16995,0.107410906,0.922779318,,-0.017579627,0.983285331,,-0.505828895,0.528874639,,-0.747731625,0.295231246,,-0.17972836,0.825705332,
Os09g0340400,['not assigned.unknown'],LOC_Os09g17049,0.109663042,0.638269145,,0.11981795,0.534342965,,-0.147259346,0.438131457,,-0.158389407,0.381867957,,0.436969755,0.005356969,
Os09g0341500,['not assigned.unknown'],LOC_Os09g17146,1.033898927,0.655666732,,1.845243244,0.276841948,,-0.049206817,0.985435084,,2.721629649,0.073550987,,2.937358871,0.050809004,
Os09g0344650,NA,None,1.285250456,0.001876535,Up,1.398402515,0.000258264,Up,1.060089444,0.009212077,Up,0.681858066,0.104394838,,0.926719035,0.023410695,
Os09g0344800,['not assigned.unknown'],LOC_Os09g17600,-1.298181001,3.60E-05,Down,-1.851768519,3.92E-10,Down,-1.635788795,5.02E-08,Down,-1.757183078,2.36E-09,Down,-3.363371035,1.43E-26,Down
Os09g0344900,['protein.degradation.ubiquitin.E3.RING'],LOC_Os09g17610,-0.617079358,0.60513609,,-0.378774468,0.714004354,,0.036592779,0.974694572,,-0.451828541,0.649386914,,-1.109064188,0.248958148,
Os09g0345000,['not assigned.unknown'],LOC_Os09g17620,0.208868952,0.563160729,,0.454354623,0.08814653,,0.603091663,0.020109435,,0.572923671,0.022916349,,0.483236119,0.065344596,
