Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
Os11g0104400,['lipid metabolism.FA desaturation.omega 3 desaturase'],LOC_Os11g01340,0.396977907245492,0.630605738644782,,-0.323333554111613,0.65722091833762,,-1.00346346835491,0.086570609485848,,-1.99460272201823,0.000589855772698,Down
Os11g0104800,['not assigned.unknown'],LOC_Os11g01370,-0.345925444883323,0.657116915914208,,-1.28802160779463,0.022952719189812,Down,-0.805624917437453,0.135178555647325,,-1.4426823932682,0.092766369390074,
Os11g0104933,['cell.vesicle transport'],LOC_Os11g01380,-0.035732018151606,0.978603082285775,,-0.217537776257415,0.794409688490947,,-0.523536686604343,0.457831132441233,,-0.81251329020704,0.2235618940531,
Os11g0105400,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P0'],LOC_Os11g01420,0.15987819341609,0.838661189826644,,0.17229821720075,0.782721770652945,,-0.163034566676532,0.780495518381263,,0.120509751754885,0.842148920623327,
Os11g0105750,['cell.organisation'],LOC_Os11g01439,-0.660427823057953,0.501493083973625,,-2.13426148214207,0.003920791831148,Down,-3.22322002134258,5.47E-06,Down,4.69101741712893,6.97E-12,Up
Os11g0105800,['lipid metabolism.Phospholipid synthesis.phosphatidate cytidylyltransferase'],LOC_Os11g01450,-0.54702202797104,0.23045537104806,,-1.24234193450289,0.001508844212555,Down,-1.3919450495448,0.000100166989569,Down,-1.11508842500689,0.596718857819504,
Os11g0106000,NA,None,-0.690337629830915,0.051095970015132,,-0.488009847443075,0.177241160086145,,-0.39640766790558,0.255413283487814,,-0.183853923830371,0.637726715895375,
Os11g0106200,['not assigned.unknown'],LOC_Os11g01490,-0.780211347346745,0.096025349676034,,-1.07010265251507,0.010155776011424,Down,-1.21838561129373,0.002122070092997,Down,0.153496153107558,0.898837765029229,
Os11g0106800,['not assigned.unknown'],LOC_Os11g01540,1.83496788760187,0.123434043186643,,3.02085587334651,0.002008375352517,Up,1.91192732319717,0.068494706157601,,-1.43924082821036,0.001122526214435,Down
Os11g0106900,"['RNA.regulation of transcription.AS2,Lateral Organ Boundaries Gene Family']",LOC_Os11g01550,2.33019183604675,0.02748119481448,Up,3.6076539449594,8.52E-05,Up,1.92731750745575,0.00201582530045,Up,1.86768890315376,0.145469577889557,
Os11g0107000,['not assigned.unknown'],LOC_Os11g01570,-0.793370706291274,0.395035719765869,,-1.81361824879538,0.011410133456022,Down,-2.48952842778729,0.00021283848281,Down,-2.26521798483535,0.001021082227933,Down
Os11g0107600,"['signalling.G-proteins', 'cell.vesicle transport']",LOC_Os11g01610,2.12515030379597,0.020583962440054,Up,2.32516699081618,0.007129072400171,Up,0.636272718137052,0.465399420704683,,-1.18787423293884,0.011071194052269,Down
Os11g0107700,['signalling.receptor kinases.leucine rich repeat III'],LOC_Os11g01620,0.10903959890884,0.956793129371286,,-1.34229233243124,0.298464230630337,,-1.78734218260196,0.120131172499857,,-2.71948037603281,0.033084385941809,Down
Os11g0108800,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os11g01740,0.100601043897349,0.906607867807894,,1.09128469571723,0.015286091532961,Up,0.984779417622075,0.028052396910586,,0.493276330449433,0.040676730134054,
Os11g0108932,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os11g01780,-0.450660085527124,0.592421953231083,,-0.36586240912661,0.612014991825589,,-0.307864884519759,0.658564797866291,,-0.224524742233856,0.757006738946096,
Os11g0109500,['DNA.unspecified'],LOC_Os11g01830,-1.27043781852724,0.001910848756563,Down,-2.7320995869996,2.70E-09,Down,-0.793431499714238,0.116564022009655,,4.78161785974487,0.000900739845271,Up
Os11g0109700,['not assigned.unknown'],LOC_Os11g01850,-0.954499656981171,0.598846824203389,,-2.99095372222205,0.05607345717678,,-2.4829499859369,0.064180029436088,,-2.5151500216584,0.065658954051832,
Os11g0109800,"['RNA.regulation of transcription.MYB domain transcription factor family', 'transport.misc']",LOC_Os11g01860,2.13757388042238,0.060077100939311,,0.695626334111449,0.637066296719633,,0.445431605267945,0.751606954562267,,1.14124194510163,0.342438312650476,
Os11g0109900,['RNA.RNA binding'],LOC_Os11g01869,-0.653607972582711,0.413247225718778,,-0.128149704133365,0.880049770344946,,0.064993460873355,0.934934911741037,,0.402209304879769,0.552413688769751,
Os11g0110000,['lipid metabolism.lipid degradation.lipases'],LOC_Os11g01875,-0.228804919717563,0.842937929702571,,0.672820287862287,0.372244192035126,,0.582094943979535,0.425227048657404,,0.041705399138396,0.963984151949047,
Os11g0110066,['not assigned.unknown'],LOC_Os11g01880,-0.819919867557901,0.040403535393241,,0.005416004588888,0.992355761288536,,0.265735289347434,0.535343492470074,,0.383039750101951,0.340476182657722,
Os11g0110100,['RNA.regulation of transcription'],LOC_Os11g01890,-0.637402235964292,0.321882217765023,,0.709862952494406,0.167693545514254,,0.862447611770373,0.06371072714867,,0.649502149179561,0.188094900221113,
Os11g0110901,NA,None,-0.584697982779707,0.273136509011271,,0.184017869346413,0.74085622045478,,0.22963497930333,0.647318463775823,,0.364461077066529,0.435529611795273,
Os11g0111101,NA,None,-0.875604373966194,0.173301571261751,,-1.39029440972169,0.023293669408885,Down,-0.149762180125169,0.824180953140897,,2.59666347822722,1.74E-06,Up
Os11g0111900,['protein.degradation.ubiquitin.E3.BTB/POZ Cullin3.BTB/POZ'],LOC_Os11g02070,0.760474167079377,0.529791630378218,,-0.150121273162377,0.906448101003678,,-1.24555239942398,0.200717231143198,,-2.38159271480574,0.018615259652528,Down
Os11g0112000,['not assigned.unknown'],LOC_Os11g02080,-0.94906885941119,0.061966167700054,,0.269067129990767,0.636211703951336,,0.269078674152559,0.612809411728409,,-0.288144650945175,0.594206896022464,
Os11g0112050,NA,None,-0.69059177144859,0.320723308046495,,0.887415012676175,0.106995730235242,,0.587177828052509,0.302933675879873,,0.382735247320036,0.532276400724985,
Os11g0112200,['misc.peroxidases'],LOC_Os11g02100,-1.57325809405555,0.108397605630224,,1.29321216417587,0.116645325235738,,2.21185315756597,0.002293399620782,Up,2.90050546926407,3.14E-05,Up
Os11g0112400,['misc.peroxidases'],LOC_Os11g02130,6.17488014239456,1.68E-05,Up,6.66793439459935,1.90E-06,Up,-3.16257928789211,6.47E-06,Down,-3.81431882722019,1.99E-29,Down
Os11g0112650,NA,None,-1.10567678730494,0.106945236347767,,1.13377864989897,0.043213346965367,Up,0.780488772125353,0.175042948153955,,0.55573776360684,0.203580193412776,
Os11g0112800,['not assigned.unknown'],LOC_Os11g02150,-0.081389017486877,0.904007895207397,,1.87008573551467,4.15E-09,Up,2.15515922938551,5.85E-12,Up,1.24497672317296,0.002760989234459,Up
Os11g0113300,['not assigned.unknown'],LOC_Os11g02200,0.499877811388419,0.176996115524427,,0.367389615109066,0.298996066805136,,0.299071230387286,0.398867976622789,,0.274166456246009,0.441726282891026,
Os11g0113700,['protein.postranslational modification'],LOC_Os11g02240,1.93869768268742,0.000367018145052,Up,3.63363183209409,2.50E-13,Up,2.24430845663787,1.20E-11,Up,-2.35145965006951,0.000659339522118,Down
Os11g0114300,['not assigned.unknown'],LOC_Os11g02290,4.91292844115141,4.38E-13,Up,6.41137086310454,4.44E-22,Up,-2.1709409016591,7.73E-07,Down,-2.74287925762146,0.004182640153134,Down
Os11g0114600,['protein.postranslational modification'],"LOC_Os11g02300, LOC_Os11g02305",-0.546856258122185,0.32198628846673,,1.41649613698709,0.000410412703927,Up,1.38491512897208,0.000496762635346,Up,1.17623955659636,0.000707884801005,Up
Os11g0114700,['not assigned.unknown'],LOC_Os11g02320,-0.019846489063559,0.982792299721513,,0.53788076296838,0.227942868852834,,0.724030218968236,0.079328442584227,,0.672901808002447,0.105719831483382,
Os11g0115100,['not assigned.unknown'],LOC_Os11g02350,-0.424681232483102,0.798595431299719,,-1.43065286568892,0.231605234078655,,-2.18166256175225,0.044952147885542,Down,-6.94625495362348,0.000179818079022,Down
Os11g0115400,['not assigned.unknown'],LOC_Os11g02389,3.69911125589417,5.39E-07,Up,4.91258057520976,4.44E-12,Up,1.02198489381019,0.000418667247233,Up,0.337743632566904,0.925258896661568,
Os11g0116300,['secondary metabolism.flavonoids.chalcones'],LOC_Os11g02440,1.69562280402305,0.016717506320805,Up,1.59754617607906,0.019266770433175,Up,2.51429553096046,0.00503887148703,Up,1.75567099626987,0.001325815095189,Up
Os11g0116600,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os11g02470,1.50672959385598,0.05546945831703,,2.93581137124801,5.59E-06,Up,3.7315397425917,1.27E-09,Up,2.22998634355055,0.161478083313471,
Os11g0116900,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os11g02480,1.99387475313748,1.08E-05,Up,2.84196963495483,4.36E-11,Up,2.19019953052659,2.76E-08,Up,-1.29477033202759,4.70E-05,Down
Os11g0117500,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os11g02530,4.11552774909809,0.004574029760325,Up,2.76289868677334,0.080037252686248,,2.02813336205804,0.086506167031517,,2.28789240660546,0.047184443758023,Up
Os11g0117700,['not assigned.unknown'],LOC_Os11g02550,-0.946867400806796,0.036953207509254,,-1.51111367772305,0.000674450752212,Down,-1.58097360931656,9.14E-05,Down,-0.936770057519665,0.076123259947307,
Os11g0117900,"['misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases']",LOC_Os11g02570,-1.2155978651817,0.283431863383737,,-0.508225579376337,0.656560161205999,,-0.390464420234572,0.716378161809044,,0.076468235278063,0.948732219518877,
Os11g0118300,['signalling.light'],LOC_Os11g02610,-0.100200031259381,0.937546790413781,,0.916887580998894,0.189437609644048,,0.534579071463252,0.463248066535374,,0.103097066562554,0.9093492102861,
Os11g0118400,NA,None,-1.06596368945176,0.357476841816142,,-0.107627837286063,0.931509786210291,,-1.2075224219152,0.203533276480618,,-2.72830347069026,0.002219077772273,Down
Os11g0118500,['signalling.light'],LOC_Os11g02620,-0.817766239987984,0.409928937458511,,-1.18114151945562,0.161696812272082,,-1.45288237783465,0.058504087715103,,-1.33186498006639,0.087344500579702,
Os11g0119100,['not assigned.unknown'],LOC_Os11g02660,-0.629146761288261,0.349065743949476,,0.131769520243865,0.853150098077742,,0.456267358966899,0.400200115223154,,0.5908153700377,0.255386199710247,
Os11g0119200,['protein.degradation.ubiquitin.E3.RING'],LOC_Os11g02670,-0.070223646984307,0.924162373491861,,0.252030211313735,0.602652915310724,,-0.053772878874748,0.919416499475811,,0.029174951184771,0.95683667664939,
Os11g0120100,['development.late embryogenesis abundant'],LOC_Os11g02730,1.36932884155137,0.149647591090761,,1.90931143370608,0.019353037167941,Up,1.79187836603854,0.022934297787878,Up,1.31384673604911,8.71E-05,Up
Os11g0120200,['not assigned.unknown'],LOC_Os11g02740,0.332942519030995,0.863377099803941,,-1.34323075827827,0.355102332625735,,-1.79512028936185,0.165564811667311,,-1.47242377699394,0.263935450889414,
Os11g0120300,['not assigned.unknown'],LOC_Os11g02750,0.199096360528815,0.872271731397708,,0.956106137483857,0.201624521395673,,0.348665779621992,0.680525967482408,,0.719774679525101,0.34235173372707,
Os11g0121000,['not assigned.unknown'],LOC_Os11g02800,2.51644349500136,5.04E-06,Up,2.32398811539213,3.79E-05,Up,1.01036619474965,0.036572851101716,Up,1.9589845557845,0.001427527414832,Up
Os11g0121300,['not assigned.unknown'],LOC_Os11g02820,0.685262670470729,0.335332341248147,,1.11233175191377,0.051208645263191,,1.0485450388804,0.055940932480053,,1.37556157056893,0.008338373986693,Up
Os11g0121400,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os11g02830,0.202231050542997,0.853236085466434,,-0.377911466232831,0.643969807452521,,-1.09851577784943,0.098957721298095,,-1.46327868365763,0.025419952797865,Down
Os11g0121500,NA,LOC_Os11g02840,-0.359444492561332,0.754169757865669,,0.075017068180076,0.942048607689122,,0.155670814451474,0.863571089190561,,-0.018995876313791,0.985247412926586,
Os11g0123033,NA,None,-1.32553821477864,0.017495776553592,Down,-1.68494663406366,0.002474326014699,Down,4.3007397374888,0.001158775567383,Up,0.453155352159562,0.334238184242778,
Os11g0123500,['RNA.regulation of transcription.SNF7'],LOC_Os11g03060,-0.685505587738057,0.215247483817943,,-0.349790539897298,0.531125374512864,,-0.987782609885779,0.030587267402368,,-0.845386580348787,0.070142204712296,
Os11g0124300,['development.unspecified'],LOC_Os11g03110,-0.766147040488,0.363548896921022,,-0.700860531966198,0.358400078367203,,-1.27400282153737,0.05534738665746,,-1.97333053977241,0.003552456519033,Down
Os11g0124500,['not assigned.unknown'],LOC_Os11g03130,0.438830282632709,0.674034315963942,,0.822403148418272,0.281380436147523,,1.34730946995885,0.033470286023655,Up,1.38786441237326,0.028116570218954,Up
Os11g0124900,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os11g03160,0.049019398549196,0.973894172601999,,-0.232677994988668,0.815389466122424,,-1.25560118295049,0.100716770444114,,-1.27544585520485,0.099072104858029,
Os11g0126900,['not assigned.unknown'],LOC_Os11g03300,1.91666680938088,0.000229852350898,Up,3.18761935971959,3.31E-11,Up,2.26036283915073,0.002011610765824,Up,-1.93452560185208,2.40E-05,Down
Os11g0127600,['development.unspecified'],LOC_Os11g03370,2.79954280612215,0.000332784674485,Up,4.34535546970202,1.67E-09,Up,0.573492726096677,0.470814844086871,,3.75690309296716,0.02752477579608,Up
Os11g0127700,['not assigned.unknown'],LOC_Os11g03380,-0.176145620897962,0.766018612931817,,0.065385349122705,0.898662230963744,,0.042734502084713,0.931697589642701,,0.27838002412404,0.505000056651968,
Os11g0127900,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S16'],LOC_Os11g03400,-0.20743676594056,0.784759597485045,,-0.87848328389338,0.066622215141683,,-0.907562967426503,0.050122914033888,,-0.997975673539138,0.028424627119053,
Os11g0128000,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os11g03410,-1.40474142268205,0.003630427072368,Down,-0.871393935404955,0.088038582601937,,4.44824006639261,6.32E-10,Up,4.52153956118137,3.21E-10,Up
Os11g0128300,['RNA.regulation of transcription.zf-HD'],LOC_Os11g03420,-1.14475434143266,0.475994406242754,,-0.576911558728646,0.699463324654827,,-1.51073324091289,0.232322414500071,,0.400050639866091,0.775232094286239,
Os11g0128400,['cell.division'],LOC_Os11g03430,-0.232522696835675,0.887040584536264,,-1.04892517720028,0.365226805710029,,-1.78887746782392,0.081156008172687,,-1.83604210381632,0.083394658304463,
Os11g0128700,['protein.postranslational modification'],LOC_Os11g03460,-0.502974731662681,0.57425641932129,,-0.615044520290834,0.413881533666245,,-0.878293741334273,0.184691178686365,,-1.28036580794189,0.049838110080748,Down
Os11g0128800,"['amino acid metabolism.synthesis.aspartate family.misc.homoserine.aspartate kinase', 'amino acid metabolism.synthesis.aspartate family.misc.homoserine.homoserine dehydrogenase']",LOC_Os11g03470,-0.395966442414372,0.537905122106201,,-1.01593519230474,0.032536003868854,Down,-0.838742338994035,0.068755459218953,,2.8849671469167,1.72E-21,Up
Os11g0129700,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os11g03540,0.197082239295913,0.911810022197936,,0.706164604002484,0.540360715992005,,0.517939566565578,0.646673817910875,,-0.559143370638572,0.645890204886279,
Os11g0129800,['not assigned.unknown'],LOC_Os11g03550,0.511801401910932,0.406327220723924,,0.805028846749446,0.099283729519006,,0.855359914326447,0.064567931618727,,1.08372569124797,0.014550425474247,Up
Os11g0130300,['not assigned.unknown'],LOC_Os11g03590,1.49091120651927,0.289783967676744,,0.246002634271293,0.89045404548403,,0.248781311767959,0.874146000843596,,0.581171238133033,0.689999766930109,
Os11g0130400,['development.late embryogenesis abundant'],LOC_Os11g03600,-2.77953991760959,0.001645491356837,Down,-2.01888118454776,0.023185600854668,Down,7.32435305016821,2.42E-10,Up,3.41736412395434,0.016183567551673,Up
Os11g0130900,['stress.biotic.PR-proteins'],LOC_Os11g03650,0.509841890615551,0.766102085400011,,1.32629457482617,0.245118479017645,,1.97591927863057,0.045582814795323,Up,2.36351902939697,0.012978452453046,Up
Os11g0131100,['not assigned.unknown'],LOC_Os11g03660,0.517727288541899,0.768878493029461,,0.993927196103983,0.43354512992899,,0.942026882712381,0.429097191901326,,0.757669840011941,0.54462756625611,
Os11g0131200,['protein.targeting.peroxisomes'],LOC_Os11g03670,-0.645511701324533,0.493636645980335,,-1.07191799071658,0.189982503103228,,-0.388441467664367,0.622021763851623,,-0.358162332333053,0.65927863143492,
Os11g0131800,['not assigned.unknown'],LOC_Os11g03720,0.555940504215688,0.448902499531425,,1.06183886720953,0.053733908911549,,1.04432123404201,0.052974364817396,,1.43612869237678,0.004907292390886,Up
Os11g0131900,['not assigned.unknown'],LOC_Os11g03730,-0.740540959865806,0.04209043847932,,-1.20710199044379,0.000147823193185,Down,-1.25695884682637,5.64E-05,Down,-0.518963699533206,0.162566492300823,
Os11g0132000,['not assigned.unknown'],LOC_Os11g03734,0.183326065558106,0.813979142679132,,0.864913512230576,0.070602157141422,,0.606753700895696,0.214967766668588,,0.539765422802398,0.279866499525921,
Os11g0132400,NA,LOC_Os11g03760,-0.495392315381634,0.412870830804995,,-1.2740369548288,0.008511720696223,Down,-1.26627678638319,0.004402858766742,Down,2.76559934118002,1.78E-08,Up
Os11g0132501,['not assigned.unknown'],LOC_Os11g03760,-0.037075353251866,0.96921398711072,,0.694691627544667,0.153171786214155,,0.922028281983982,0.03682502893834,,0.765585571593326,0.093137624691285,
Os11g0132600,['not assigned.unknown'],LOC_Os11g03780,0.189680501001722,0.837392429488253,,0.576901317222011,0.349024141228692,,0.446939016820554,0.465764101543449,,0.23797900622723,0.724167798195364,
Os11g0132700,['not assigned.unknown'],LOC_Os11g03794,0.116870582192108,0.849615151898796,,-0.36316348631622,0.386665472295628,,-0.296271847355957,0.47220966941944,,-0.298269823911493,0.466474575014818,
Os11g0133001,"['protein.postranslational modification', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os11g03820,-1.27011784980475,0.177723336188812,,1.15282766108336,0.169412804528035,,1.75747319901413,0.021936232060919,Up,2.43986745305537,0.000792186038235,Up
Os11g0133300,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os11g03860,-0.847174330636039,0.10689443814681,,-0.23079384694726,0.699280315810813,,0.033719265422449,0.957171497658159,,0.037289319728659,0.952132897136775,
Os11g0133500,['signalling.receptor kinases.misc'],LOC_Os11g03880,-0.718120055796961,0.410575306775045,,-0.097095732807072,0.916764159423011,,0.077455165990771,0.927056140671514,,0.313142881646765,0.678022757212552,
Os11g0133700,['minor CHO metabolism.others'],LOC_Os11g03900,2.35690456477556,3.20E-08,Up,2.30175623956045,8.92E-08,Up,0.087285699448497,0.914276371080648,,0.846489740713766,0.051824635635645,
Os11g0133800,['RNA.regulation of transcription.unclassified'],LOC_Os11g03910,0.223555845687689,0.793442819718677,,1.16501792979381,0.02205842016783,Up,1.29602486452414,0.00754918849914,Up,2.45759077893042,0.000108511880373,Up
Os11g0134100,['cell wall.degradation.pectate lyases and polygalacturonases'],LOC_Os11g03940,-0.068455390864073,0.974935709446171,,-0.18253844633151,0.905039142014179,,-1.49468745209884,0.213588118308301,,-2.33866907250416,0.075705799925911,
Os11g0134500,['development.unspecified'],LOC_Os11g03990,0.348927816744456,0.519981699367986,,0.633133078829579,0.121585986744438,,1.00992042128884,0.005130218556552,Up,1.0247603800447,0.004479633698502,Up
Os11g0134700,['protein.degradation'],LOC_Os11g04010,-0.986248045550741,0.357632817001339,,-1.78206936193308,0.041795338847699,Down,-0.996956320756789,0.264654277098953,,3.37312362246175,8.45E-30,Up
Os11g0135400,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P0'],LOC_Os11g04070,-0.410520169270783,0.638503859359257,,-1.18296384730015,0.073511198688514,,-1.23830209086769,0.038673256517571,Down,-0.750178965483714,0.236593030134092,
Os11g0135900,"['transport.sugars', 'transport.ABC transporters and multidrug resistance systems', 'transport.misc']",LOC_Os11g04104,4.84655430761824,7.26E-12,Up,6.01391375372345,5.18E-18,Up,-2.08324974175294,7.14E-06,Down,-4.91893254486908,0.00010901945167,Down
Os11g0136800,['protein.postranslational modification'],LOC_Os11g04180,-0.219840751048458,0.765474219816245,,-0.92126776660403,0.074479418139832,,-0.588857917037905,0.229261271536713,,-0.834988188088214,0.080237340910157,
Os11g0137200,['amino acid metabolism.degradation.branched-chain group.leucine'],LOC_Os11g04210,1.68225580782502,1.55E-08,Up,1.10244309119374,0.000652845590471,Up,2.5393849905071,6.54E-05,Up,1.53137830939435,0.011984771196548,Up
Os11g0137250,NA,None,-1.01005175812571,0.260629993967934,,-0.610736800248895,0.487848838610623,,-0.487088335953755,0.553603140334881,,-0.478654749920781,0.56508111788663,
Os11g0137300,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os11g04220,-0.329658537638275,0.508039910046092,,-0.053822064590618,0.915828547903018,,0.133047646641184,0.762866487532644,,0.107849197630222,0.813202961334335,
Os11g0138300,['misc.cytochrome P450'],LOC_Os11g04290,-0.49894268562738,0.762290694954972,,-0.242382559004371,0.8684572397519,,-0.539774465741056,0.658306622064021,,-0.978311520911396,0.412259132977908,
Os11g0139100,['protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L24'],LOC_Os11g04370,-0.452130026488037,0.606832480586762,,-0.715028490641978,0.307728935893551,,-0.491458164463341,0.471556862136962,,-0.356756931671668,0.617475255863381,
Os11g0139700,['not assigned.unknown'],LOC_Os11g04409,1.62024108260886,0.000224461741241,Up,2.28027275884429,3.07E-08,Up,2.59022303174842,0.001624206013674,Up,1.27244135244874,0.119037482728872,
Os11g0139900,['not assigned.unknown'],LOC_Os11g04420,-0.849647560665626,0.029088567441111,,-1.39092727985135,9.56E-05,Down,-0.895652549635145,0.012469584244974,,3.0235923089923,3.13E-05,Up
Os11g0140400,['signalling.calcium'],LOC_Os11g04460,-0.520894411894866,0.225242560022692,,-0.488869070058824,0.207260107923785,,-0.651065267995396,0.069996520352279,,-0.544505540527855,0.139489528385213,
Os11g0140600,['signalling.calcium'],LOC_Os11g04480,3.50857962704763,1.35E-27,Up,3.37552280898788,2.35E-25,Up,1.63561625904333,0.225611319925489,,-2.8206965339998,8.07E-08,Down
Os11g0140700,['not assigned.unknown'],LOC_Os11g04490,0.000335773837754,0.999746944936339,,0.394740136106983,0.466234414839824,,0.182275485146003,0.745293192060016,,-0.049253091064136,0.93753591194129,
Os11g0140800,['protein.assembly and cofactor ligation'],LOC_Os11g04500,-0.382734006049433,0.546789106671038,,0.139845201275413,0.81717068769618,,0.518871093167688,0.267679644358611,,0.743663449360732,0.089668722509513,
Os11g0140900,['not assigned.unknown'],LOC_Os11g04510,-0.934486250284875,0.19150188289698,,-0.044096599269808,0.958262579843712,,-0.200208071471855,0.77939477783209,,0.162897189158586,0.823167502430674,
Os11g0141000,['protein.postranslational modification'],LOC_Os11g04520,0.404530288531792,0.374968049187566,,1.06073238789399,0.001289541040782,Up,1.21762571224435,0.00010398036315,Up,0.519670717664356,0.602146359599254,
Os11g0141400,['signalling.calcium'],LOC_Os11g04560,2.44669986036506,1.95E-10,Up,3.64379320210981,1.23E-22,Up,0.989819417328131,0.005373983483079,,-2.07865605492423,0.002241982064985,Down
Os11g0141550,['development.unspecified'],LOC_Os11g04570,-0.325246155255847,0.771750029618223,,0.172894375258768,0.857176911172056,,0.352201995046101,0.658460509765668,,-0.7320544299348,0.351062284722441,
Os11g0141800,NA,None,-0.226335887715784,0.840808844613551,,-0.458088672140974,0.570573736694583,,-0.673142690178572,0.358166202419298,,-1.18604901750466,0.078315560268739,
Os11g0142500,['amino acid metabolism.synthesis.branched chain group.leucine specific.2-isopropylmalate synthase'],LOC_Os11g04670,0.065346563720113,0.943571996677003,,1.45704235087675,0.000860535700301,Up,1.93005894325686,3.57E-06,Up,2.11157918836922,2.78E-07,Up
Os11g0143500,"['redox.ascorbate and glutathione.ascorbate.L-Galactono-1,4-lactone dehydrogenase']",LOC_Os11g04740,0.010238157099509,0.992570943428166,,-0.179364961462247,0.795570658432366,,-0.536543233633705,0.337999550780552,,-0.820159917295046,0.126836674973987,
Os11g0144900,['not assigned.unknown'],LOC_Os11g04830,2.46887585513282,5.51E-06,Up,2.06085523859936,0.000255153939703,Up,1.82342909972544,0.006678412267559,Up,2.26199621630306,0.174792449276671,
Os11g0145000,['signalling.phosphinositides.phosphatidylinositol-4-phosphate 5-kinase'],LOC_Os11g04840,1.74972229483862,0.216041371563266,,0.06451628573058,0.973535632825548,,0.417638401331527,0.78890092422514,,-0.208123773030062,0.906744054607384,
Os11g0145200,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os11g04860,0.78637528956748,0.402176604109502,,0.253591663697251,0.793874218849657,,-0.182569234731033,0.846343400523306,,0.026679081447409,0.979545951854866,
Os11g0145400,['protein.degradation.ubiquitin.ubiquitin'],LOC_Os11g04880,-0.519638018025304,0.307165922244253,,-0.776566220937281,0.066215894475545,,-0.845157598976371,0.035263889711095,,-0.766165575563722,0.059284541659505,
Os11g0146000,['not assigned.unknown'],LOC_Os11g04894,-0.511752613061786,0.655078688796606,,-0.369033047913518,0.714662947292764,,-0.225058836588204,0.810859994281838,,-0.641747133594502,0.459718297060802,
Os11g0146200,['not assigned.unknown'],LOC_Os11g04910,-0.509882873476541,0.504111538138938,,-0.812332892528563,0.177399789348871,,-0.782352329599184,0.174315102826675,,-1.11201142517822,0.043824114577708,Down
Os11g0146300,['not assigned.unknown'],LOC_Os11g04920,1.03963362214405,0.301960106443928,,1.22478827229181,0.160635363738471,,1.31432146088713,0.104432628895412,,1.81393225631312,0.016758452159149,Up
Os11g0146800,['DNA.repair'],LOC_Os11g04954,1.21694796432094,0.222874000913287,,-0.110929598964892,0.929207177571803,,-0.120150707545059,0.918351616391961,,-0.514401203862338,0.62512350308617,
Os11g0146950,['not assigned.unknown'],LOC_Os11g04970,1.16040375060524,0.015439621442688,Up,1.28354856941,0.005063078500138,Up,3.33992896745321,9.71E-14,Up,1.94216079291632,4.14E-09,Up
Os11g0147000,['lipid metabolism.FA synthesis and FA elongation.long chain fatty acid CoA ligase'],LOC_Os11g04980,0.630674485509209,0.303104712796818,,0.858173296077503,0.091281610598105,,0.603321933834424,0.24920001913898,,0.500249190387071,0.352385150171668,
Os11g0147100,['not assigned.unknown'],LOC_Os11g04990,0.633433926282639,0.341488671262132,,1.53213941177935,0.001726572833025,Up,0.82588360064007,0.120504526362928,,1.60674778375621,1.75E-07,Up
Os11g0147150,NA,None,0.957952208811896,0.606286755631101,,4.55003527640385,7.58E-05,Up,5.6472602665629,4.21E-07,Up,-0.881263404458237,0.100002167138257,
Os11g0147500,['transport.metal'],LOC_Os11g05010,-0.924126439361735,0.393549330443238,,-1.2099881929382,0.17467558931018,,-1.17661374381919,0.173132948760569,,-1.10752791103304,0.203356411815763,
Os11g0147800,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os11g05050,-1.09520875089251,0.096902786740878,,-0.770262819945975,0.23190720510083,,-0.998081656553761,0.097481797928785,,-0.485782552522485,0.467108617647529,
Os11g0148000,['transport.metal'],LOC_Os11g05070,2.22405992070635,4.34E-05,Up,1.62715363095389,0.005009429741491,Up,2.0099558048337,5.69E-06,Up,-0.049036755978539,0.962407502221185,
Os11g0148101,NA,None,2.82621073897221,9.65E-08,Up,1.9035079387444,0.000861892271943,Up,1.62119611240534,4.28E-05,Up,1.58484420507792,0.001471011698891,Up
