Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
Os11g0596250,['not assigned.unknown'],LOC_Os11g38330,-0.632449566349392,0.156358670393216,,-0.446172854482025,0.330776122165377,,-0.264063700578051,0.591480913529711,,-0.193113927071208,0.677446731230027,,-0.430371441804607,0.249087649251323,,-0.237579549951102,0.557481372660178,
Os11g0597400,['stress.biotic'],LOC_Os11g38440,0.247402656176371,0.921431419876558,,0.723183447687092,0.424853986508955,,1.26367038295695,0.045897748822412,Up,1.28347845248595,0.032572776467626,Up,0.147467058035158,0.823443959712273,,-0.959152046419521,NA,
Os11g0599200,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os11g38650,-0.463024746084882,0.610750200254569,,-0.405268064593942,0.566569923641666,,-1.01688158219716,0.028413121321718,Down,-1.96613680063245,2.45E-06,Down,-3.30487793947801,8.45E-07,Down,0.39111383464371,0.43931733455355,
Os11g0600600,['not assigned.unknown'],LOC_Os11g38790,-0.211215963664911,0.881841498598036,,-0.218043146759117,0.782024097980845,,-0.258595436667962,0.688278165325204,,-0.474551016161605,0.32290231208565,,-1.17279570845639,0.002608027943327,Down,-1.59470301749913,2.33E-05,Down
Os11g0600700,['protein.degradation.ubiquitin.E3.RING'],LOC_Os11g38800,0.237105069180996,0.684801226932788,,0.188948395045445,0.672728886399116,,0.039349351586176,0.940347753826932,,-0.418617733673885,0.136073907734548,,-0.550374572870149,0.037421319613474,,-0.44271418614278,0.098289593095238,
Os11g0600900,['cell wall.precursor synthesis.phosphomannose isomerase'],LOC_Os11g38810,-0.829773932119036,0.380133807463401,,-1.10213116612546,0.127859630823622,,-1.70750721750447,0.006736312201995,Down,-2.6901527969791,8.29E-18,Down,0.013502024105226,0.989842759895695,,0.123384955767934,0.96465531625876,
Os11g0601700,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os11g38870,0.731900848679452,0.125135229196573,,-0.220157139081516,0.76223140685606,,0.11054237202202,0.87474663549143,,0.596342278498637,0.14023288024679,,1.21584683678669,0.000384433187274,Up,0.611077197672202,0.113350778483756,
Os11g0602200,['RNA.regulation of transcription.SET-domain transcriptional regulator family'],LOC_Os11g38900,-0.184694288947467,0.727084232069343,,0.014097709470839,0.978782833636123,,0.044274868282963,0.91456923364956,,0.056653383112108,0.866998097622736,,-0.142576725537577,0.608387559813302,,0.090379156909301,0.750237154953244,
Os11g0602300,['hormone metabolism.abscisic acid.induced-regulated-responsive-activated'],LOC_Os11g38920,0.273177522973011,0.874818240508094,,-0.508565736724574,0.540190336957381,,-0.438407044837182,0.55894567051711,,-0.418395351493162,0.532395618815081,,-0.930377265346438,0.099195241419276,,-1.34381659708582,0.011572314915628,Down
Os11g0602500,NA,None,0.098025312575093,0.957104061474942,,-0.64760264489486,0.204458918744987,,-0.509111453113356,0.311484160195106,,-0.338146932576803,0.500850132102792,,-1.01807173921371,0.012472391379394,Down,-0.623189424617382,0.138873442203132,
Os11g0602600,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S9'],LOC_Os11g38959,0.35682778593233,0.566144981800398,,-0.199251272626937,0.741708315993926,,-0.453683324830623,0.258582991445334,,-0.264186530384998,0.528103541431806,,-0.823371903750622,0.013327294424636,,-0.568335969086346,0.094737059921687,
Os11g0602750,NA,None,0.297792502840937,0.929118589893998,,0.266837035530332,0.879716610623847,,0.572256334704089,0.634454465742539,,0.969684425492532,0.280245332759853,,0.840215905404495,0.360041962134815,,1.27371890884698,0.107837636035331,
Os11g0602800,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os11g38980,-0.298050050977376,0.662466265782182,,-0.433127258278903,0.301354661831783,,-0.311273291554979,0.458884639052178,,-0.178672635383962,0.675033663579948,,-0.423780616001862,0.217758013405094,,-0.202901325549195,0.591614526865676,
Os11g0604600,['protein.degradation.ubiquitin.E3.RING'],LOC_Os11g39130,-0.060247488251571,0.959927121620574,,-0.172634384662354,0.70752341510389,,-0.182945165593496,0.63512894346507,,-0.363319296987101,0.205637861332694,,-0.527886651424926,0.04672499953305,,-0.394813965297883,0.144668441955977,
Os11g0604700,['protein.aa activation'],LOC_Os11g39140,-0.09948135758323,0.96550519282345,,-0.67873411693359,0.324108827294638,,-0.616462457386313,0.332157648377497,,-0.476823295491649,0.433135522805983,,-0.215856298733459,0.751159560197637,,-0.229730638919908,0.717162658391551,
Os11g0604900,['stress.biotic.PR-proteins'],LOC_Os11g39160,-0.365353545036818,0.802608752680733,,1.04646816223906,0.053560183292702,,1.24210860918008,0.010523320583106,Up,2.65092703951038,NA,,-0.95873159869406,0.55868818511125,,-1.07709803544038,NA,
Os11g0605100,['not assigned.unknown'],LOC_Os11g39190,0.932686268866446,0.417886541956915,,1.46907835882271,0.054748340979178,,1.52810430906777,0.033947993741447,Up,0.207770877712726,NA,,-0.010579018322497,0.996887602816886,,0.500105109295177,0.802996411613257,
Os11g0605300,['not assigned.unknown'],LOC_Os11g39209,-0.351086860911833,0.705411405728541,,-0.580528056561283,0.274567788639028,,-0.702193259281519,0.124420141413176,,-0.049029720509083,0.939723185723983,,0.193448641257719,0.712784674115195,,-0.051702747202173,0.928601589122552,
Os11g0605500,['lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH'],LOC_Os11g39220,1.16373712243599,0.000983798537544,Up,-5.38537559226294,0.009259765018272,Down,-2.60281020648386,0.039089047481279,Down,-1.82533640679747,NA,,0.750543461920793,NA,,-2.29310139219841,NA,
Os11g0606300,"['hormone metabolism.brassinosteroid.signal transduction.other', 'protein.synthesis.initiation']",LOC_Os11g39300,-0.653237268470028,0.624433933101259,,0.71472517437629,0.385933352779555,,0.568380554728604,0.480399670422752,,1.19129044682214,0.038807747676375,Up,0.481218226356461,0.509638299510256,,1.83536784268544,0.054394042632692,
Os11g0607100,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os11g39360,-0.231644874052327,0.911731818229912,,-0.073122193016519,0.954821255985059,,0.188521074954976,0.844853028725044,,0.50585910908642,0.43272084569769,,0.511252209912946,0.414389397635222,,0.302824831146262,0.65160335718426,
Os11g0608000,['not assigned.unknown'],LOC_Os11g39430,0.296435856232086,0.802213583030754,,0.826270958112256,0.081121057443648,,0.480167239455892,0.379604067564485,,1.04052013298084,0.008706903428123,Up,1.09364139907979,0.005453042865272,Up,-1.07709803544038,NA,
Os11g0609500,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os11g39530,-0.839169027717311,0.674508324133904,,-0.214674366077856,0.914476118665772,,-0.395388862593722,0.793298368093458,,-1.21188455316833,0.22523083250028,,-0.664452496060627,0.543487266053716,,-0.349712424452756,0.808392359063597,
Os11g0609600,['signalling.14-3-3 proteins'],LOC_Os11g39540,0.167035696023964,0.929712037397987,,-0.103613324802537,0.922569928045815,,-0.065693977281736,0.944957844718387,,-0.153185286695017,0.828373645980408,,-0.438667345639928,0.444580471935962,,0.172253931516538,0.779390101708153,
Os11g0610600,['protein.degradation.ubiquitin.E3.RING'],LOC_Os11g39640,-0.40804068474392,0.847313583765666,,0.23545956635613,0.862641064492372,,-0.148195473734005,0.905971769777097,,-0.031818525943941,0.976367136491346,,-0.718763293427041,0.379541833995913,,-0.795611382261006,0.303890467264006,
Os11g0610900,['protein.aa activation.serine-tRNA ligase'],LOC_Os11g39670,-0.328770002831846,0.72814264942478,,0.082782683506002,0.923808897927958,,0.178457112799835,0.778586579175823,,0.226186790031781,0.661708202683988,,0.165685464714143,0.753179159653957,,0.520959111850063,0.185558310299495,
Os11g0611600,NA,None,-0.351377472686636,0.815554974635831,,-0.165285522340809,0.881838724561169,,0.176648109530216,0.844960266213871,,0.9356466566782,0.061353401672494,,0.94164235804462,0.058257649408415,,1.17325009295429,0.011273843123409,Up
Os11g0614400,['development.storage proteins'],LOC_Os11g39990,0.650361159541847,0.671113883256527,,-0.595661821945127,0.624516540167416,,-1.25644851306885,0.144949239572045,,-1.68698175883701,0.032367301446008,Down,0.021665413155455,NA,,-2.96840888030356,0.000554097689986,Down
Os11g0614800,['not assigned.unknown'],LOC_Os11g40030,-0.345714289199135,NA,,-2.15027199850535,NA,,-1.54154271054806,0.42864324273381,,1.79585044587638,0.120395289281072,,0.55742045954445,0.252264784606176,,-1.48633563157489,0.380651451249937,
Os11g0614900,['not assigned.unknown'],LOC_Os11g40070,0.592956392048341,0.201803242806509,,0.667621128408008,0.08462151923495,,0.71574578984945,0.045117427220262,,0.675952655007859,0.049829580758071,,0.768028382760679,0.020230222042702,,0.483385896307904,0.175573952127951,
Os11g0615100,['RNA.regulation of transcription.General Transcription'],LOC_Os11g40090,-0.335639055747553,0.73155251944462,,-0.514410241806273,0.364741501256706,,-0.321869513228174,0.581652492032969,,-0.597066739538784,0.182460777483301,,-0.571288603462886,0.201151718697293,,-0.260076613316741,0.597266467942646,
Os11g0615800,['DNA.repair'],LOC_Os11g40150,0.878640718896168,0.628676594205635,,0.522518222550389,0.749471009277145,,-0.237903632173459,0.888660644844977,,-1.0464072326895,0.361136849344971,,-1.21922206486408,0.27551048120646,,0.336549146620961,0.847341353730435,
Os11g0616200,['not assigned.unknown'],LOC_Os11g40200,-0.025896675703878,0.990902701500041,,-0.23431188778549,0.798812795625295,,-0.418925529259122,0.528356168315829,,-0.13022444817133,0.855483060475187,,-0.540570631857512,0.324892387758027,,-0.125382595121177,0.8448819664998,
Os11g0616300,['RNA.regulation of transcription.unclassified'],LOC_Os11g40210,0.718453844608611,0.796848996219783,,-0.318507826263094,0.887634280473853,,-0.862749251227155,0.580463477762554,,-0.304566438984545,0.848775852263005,,-1.62383463553926,0.19368978394978,,-1.19631267251118,0.329082793272805,
Os11g0616900,['not assigned.unknown'],LOC_Os11g40249,-0.171367057674186,0.843632938407933,,-0.093824193546516,0.873422072974806,,0.102772323745114,0.833389782119029,,0.443560138094511,0.127331967450594,,0.43793843068942,0.129460744101707,,0.442891450002902,0.114205023028523,
Os11g0617800,NA,None,-0.426409548025678,0.920153795190028,,-0.854551967824759,0.67735452162224,,-0.229027463293388,0.911189781713147,,0.066470894992512,0.969264488398589,,1.08404318615285,0.347564562635365,,0.599723065816103,0.639775257850984,
Os11g0618300,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase IX'],LOC_Os11g40370,2.74668024446521,0.000108680743888,Up,0.349797040776914,NA,,0.174964843298116,NA,,1.68308511644984,NA,,1.66605788075515,NA,,1.15781682536094,3.15E-05,Up
Os11g0618500,['not assigned.unknown'],LOC_Os11g40390,-0.67042425662607,0.326796728474742,,-0.696900973334311,0.227890820965276,,-0.827559107913206,0.100191686608468,,-0.402694964062556,0.462141824071307,,-0.343757827376224,0.532854444883037,,-0.509119125957413,0.300161847136723,
Os11g0618600,['signalling.receptor kinases.misc'],LOC_Os11g40400,0.115487966671403,0.967778444940458,,-0.188000538024842,0.884464345398337,,-0.112416452319448,0.922449134889858,,-0.903350001834166,0.201143329147462,,-0.213814588357551,0.804375417630113,,-0.718074388152716,0.299487815381215,
Os11g0618700,['not assigned.unknown'],LOC_Os11g40410,-0.504891106716943,0.403070267835404,,0.407804618962863,0.444048129410786,,-0.010254554277444,0.989732296298667,,-0.210153672759884,0.678832162834703,,-0.023779247771324,0.967336791576283,,-0.868819020951489,0.015732006975982,
Os11g0619000,NA,None,-0.210663690497791,0.958172307572212,,0.416320798965822,0.796721656162925,,-0.080079933945884,0.964435310013621,,0.48022564205304,0.67027535261764,,1.03785503696441,0.239329598502598,,-0.058574921345267,0.964186373189243,
Os11g0620100,['RNA.processing.splicing'],LOC_Os11g40510,-0.010266804252521,0.99416618180779,,0.737340727066164,0.043762436507762,,1.03685689756062,0.000911461819542,Up,0.98212875578223,0.001524452424493,,-2.69034767239795,0.001660981731175,Down,-2.69149512731491,0.001318981662219,Down
Os11g0620400,['transport.sugars'],LOC_Os11g40540,-0.193494293367664,0.92716611175572,,-0.123396732750934,0.917670135854285,,-0.304575407986354,0.716766926872994,,-0.359133441141811,0.610605740794989,,-0.348432091281967,0.61260575658272,,-0.258997774490661,0.703038817587411,
Os11g0621000,['not assigned.unknown'],LOC_Os11g40570,-0.669131441241807,0.457235901896855,,-1.21443121641087,0.037302221602587,Down,-1.24449283352995,0.023207838509839,Down,1.71116453830293,0.085809039829762,,-1.56415140962968,NA,,2.28631869351415,NA,
Os11g0621500,['not assigned.unknown'],LOC_Os11g40610,0.279220231264249,0.847668722161623,,0.110634302409073,0.916684039361188,,0.03617316451217,0.970968229460835,,-0.023235937557613,0.975893806220254,,-0.392299900526175,0.511763226026947,,0.050182836081916,0.942702586925123,
Os11g0623700,['not assigned.unknown'],LOC_Os11g40760,-0.137908704360748,0.962780269440418,,0.887486608482963,0.242945609971344,,0.985123012416165,0.140158917969345,,1.46261641364128,0.008868209668389,Up,1.27925187523235,0.026711612149906,Up,-4.30981975122995,0.043831739432806,Down
Os11g0623800,['stress.biotic.PR-proteins'],LOC_Os11g40780,-0.05955672513384,0.988842045542903,,-0.172620553345535,0.912417428253069,,-0.732093562970405,0.445012761775122,,-0.858712742101289,0.298819846607897,,-0.67328819317543,0.426260119146401,,0.506390710408813,0.536534326219705,
Os11g0628000,"['signalling.receptor kinases.leucine rich repeat XI', 'signalling.receptor kinases.leucine rich repeat XII', 'signalling.receptor kinases.misc']",LOC_Os11g41100,-0.556637995081796,0.854166925959336,,0.503897607574406,0.766625302446494,,0.745964155032821,0.554369090505819,,-0.158459613141895,0.914456537470621,,-1.14590112982138,0.323063616102501,,-0.407472919823837,0.739596584385524,
Os11g0629300,['protein.degradation.ubiquitin.E3.RING'],LOC_Os11g41140,0.483259125545071,0.274067940992412,,0.50038502171038,0.180116619541382,,0.679707011091735,0.029814205626173,,0.58421099853237,0.059863461393171,,0.793833448631182,0.005799140501864,,0.615087855143135,0.03895863308907,
Os11g0629400,['not assigned.unknown'],LOC_Os11g41150,-0.67865966557066,0.256578667802925,,-1.70465565737334,1.81E-05,Down,-2.51228847144656,6.49E-11,Down,-2.30622833429145,NA,,-2.3654686532902,NA,,1.46056718507503,0.084150862396315,
Os11g0629500,['amino acid metabolism.synthesis.serine-glycine-cysteine group.serine.phosphoserine phosphatase'],LOC_Os11g41160,-0.335421413910054,0.651919947485647,,-0.359974838612647,0.490299204127738,,-0.572266718366399,0.148922435297869,,-0.396481958890939,0.321286939706851,,-0.388847809303436,0.322713904736531,,-0.47720274421543,0.19257816490895,
Os11g0629566,NA,None,0.125601937281458,0.967303206646031,,0.215555695421876,0.871907735557798,,0.443834729973289,0.636424695021361,,0.418184290971966,0.615677063473028,,0.454535754569936,0.565112334699458,,-0.03735759651732,0.969899534780841,
Os11g0629600,['stress.biotic.PR-proteins'],LOC_Os11g41170,-0.007963575886455,0.996644731500596,,0.001623017878529,0.998497072906778,,0.152203614158532,0.816714024058069,,-0.06543100797837,0.914671191017321,,0.64603415638245,0.096256303019919,,0.07953628167595,0.882989098339959,
Os11g0632200,['not assigned.unknown'],LOC_Os11g41410,0.151463842032073,0.940800436741057,,-0.816478413877753,0.210020310733338,,-0.779766026811802,0.191746272514332,,-0.773757069120223,0.162986072844085,,-0.296720396209881,0.646577719104609,,-0.376118277688952,0.523729772028148,
Os11g0633500,['stress.biotic.PR-proteins'],LOC_Os11g41540,0.029220934677427,0.986275674358362,,0.492455242493327,0.15176713974536,,0.591038123621352,0.047830201971063,,0.619563706159427,0.027572207248866,,0.683336419276983,0.013035178786289,,0.94196714601199,0.000237155803034,
Os11g0634200,['not assigned.unknown'],LOC_Os11g41600,1.14115986538878,0.000819620204867,Up,-0.581264501659066,NA,,-1.26147668406745,NA,,-2.04054980630621,NA,,-1.28879896064553,NA,,2.03548514967943,NA,
Os11g0634350,NA,None,1.52971956575425,0.005318730239804,Up,-2.04525496840663,NA,,-0.584095579926583,NA,,1.06273979578005,3.27E-05,Up,0.73348653977509,0.006733995968359,,-2.27795698671344,0.001367380933322,Down
Os11g0634800,['S-assimilation.AKN'],LOC_Os11g41650,0.280093795267086,0.925108866260722,,0.368157308015678,0.802739981215773,,0.476792415915378,0.678960278985625,,0.157043658297544,0.894861385289014,,0.161494136127485,0.885606737892214,,-0.59926644989703,0.528847503180778,
Os11g0634902,NA,None,0.80037512425776,0.20839304491933,,1.37543442034337,0.00223028435926,Up,0.429893743932606,0.513313414131492,,-0.870319133776805,0.062173681582308,,-0.392205248469897,0.462885129431894,,-0.628316183302929,0.184398753206872,
Os11g0636900,['RNA.processing.splicing'],LOC_Os11g41820,-0.142818890090289,0.817108499441331,,-0.148280867355647,0.694647891642633,,-0.117963895952565,0.731056741950332,,0.272432093656523,0.254391725432136,,0.343404017592246,0.119431525152867,,0.295446793416021,0.184181318767872,
Os11g0637501,['not assigned.unknown'],LOC_Os11g41875,-0.049105968772947,0.971470075858449,,-0.480335186338351,0.15938227136547,,-0.268704002335376,0.483895610574872,,-0.780216561218695,0.003899727811279,,-0.52635566511726,0.067648558768582,,-0.511190147568753,0.070521028501792,
Os11g0637700,['RNA.RNA binding'],LOC_Os11g41890,-0.553955788065695,0.153553897315265,,-0.64883150001876,0.047163730278118,,-0.707017312489737,0.019718527253159,,-0.880557329234594,0.001743363460137,,-1.11424297427046,5.20E-05,Down,-0.676684849132439,0.018524629566297,
Os11g0638000,['signalling.G-proteins'],LOC_Os11g41910,-1.10906418299639,0.010244262720156,Down,-1.64454058332737,0.170338624877431,,-2.33994661633637,0.029466366539501,Down,-1.59251329216248,4.38E-07,Down,-4.2044063454176,7.18E-13,Down,-2.42708636631842,0.010755780004434,Down
Os11g0638200,['not assigned.unknown'],LOC_Os11g41920,-1.01082107620649,0.723975677912191,,3.07378229634433,0.011108939508674,Up,2.90156401222361,0.014702443722445,Up,-1.45423620737101,NA,,0.61405363725113,0.775893308148249,,0.248035871359592,NA,
Os11g0639300,['not assigned.unknown'],LOC_Os11g42030,-0.37050760294551,0.77114961447405,,-0.541128328916498,0.463083726940367,,-0.109503614931619,0.904322065659925,,-0.849118368467473,0.111063310482997,,-0.715613342561194,0.189061743171391,,-0.405668621122042,0.478375963929111,
Os11g0639400,NA,None,0.199234556016631,0.970340186409953,,-0.370854660417345,0.879548304536587,,-0.429458078663353,0.831021645804584,,-0.334658207862467,0.846734659795195,,-0.25887962905366,0.878133538418189,,0.162319387310097,0.91910578702817,
Os11g0640500,['not assigned.unknown'],LOC_Os11g42080,0.164052797585166,0.957130769089306,,0.229071282204391,0.867088187327646,,0.834044615865996,0.293583763559161,,0.246348700870964,0.799116344232286,,-0.467199985083691,0.590572963947429,,0.302228391839491,0.720204760448402,
Os11g0640800,['not assigned.unknown'],"LOC_Os11g42100, LOC_Os11g42110",-0.210934043119248,0.938380572731259,,-0.351253056730478,0.776666795267576,,-0.251550639523443,0.819365605110467,,0.37095059688585,0.655625084032101,,-0.311582494338945,0.72127050247199,,-0.528887176409345,0.489069209108868,
Os11g0641300,['not assigned.unknown'],LOC_Os11g42170,-0.04771953770302,NA,,-0.405045726340705,NA,,0.177058614679285,NA,,-0.479269826971944,NA,,-1.35567538604845,0.497816871741787,,-1.80322825946116,0.346726926902729,
Os11g0642800,['redox.ascorbate and glutathione.glutathione'],LOC_Os11g42350,-0.28509843999892,0.643397649950463,,0.139720827066462,0.800055288444311,,0.144035207786171,0.753990775148177,,0.190063470403079,0.607577657600247,,0.466694775125134,0.107184005569573,,0.440592995060808,0.123410161162912,
Os11g0643800,['transport.sugars'],LOC_Os11g42430,0.072631697653018,0.981027349500231,,-2.06048772713866,0.000234046862145,Down,-3.77078062407308,6.43E-11,Down,-3.28771457643504,0.030809600395314,Down,-5.04933923376231,7.26E-10,Down,-0.085645826126039,NA,
Os11g0645200,"['minor CHO metabolism.others', 'hormone metabolism.auxin.induced-regulated-responsive-activated']",LOC_Os11g42540,0.384290350016182,0.785408167858254,,0.665460802382695,0.351950057720775,,0.525283737122476,0.454848927060644,,0.581366555711847,0.337824378232357,,0.699183693472811,0.217895133554005,,1.18666351603061,0.015056165775041,Up
Os11g0648000,['transport.unspecified cations'],LOC_Os11g42790,0.493308368420366,0.242014022104423,,0.647299248123308,0.047644944337582,,0.660287752721002,0.031823945788879,,0.852227561766916,0.002218649547483,,0.421254518634583,0.19410023977741,,0.527012587729978,0.07966782290606,
Os11g0649500,['not assigned.unknown'],LOC_Os11g42950,-1.17572802494783,0.597728125349624,,0.349794798819673,NA,,2.63317784223613,NA,,1.63822930066858,NA,,0.309359397940481,NA,,1.18011390417381,0.56104332603344,
Os11g0649600,['not assigned.unknown'],LOC_Os11g42960,-0.392374975586914,0.735352368495425,,0.045482148810936,0.966102544566724,,-0.717409437851077,0.199464787236728,,-1.5884913329735,0.000331397208055,Down,-1.81797373310652,2.89E-05,Down,-2.04577809621623,NA,
Os11g0652100,['stress.biotic.PR-proteins'],LOC_Os11g43140,0.532394192458107,0.193277574130368,,0.390389005318581,0.355623615619532,,1.06617460018921,9.60E-05,Up,1.61561597749532,1.09E-10,Up,-2.84200623359239,NA,,1.90336337255101,NA,
Os11g0654800,['not assigned.unknown'],LOC_Os11g43390,-0.13157167174644,0.981981646300797,,-1.14724165874764,0.523985434097164,,-0.815411469630627,0.620820003027063,,2.61047457101697,NA,,0.439608966518681,NA,,1.20541741751949,NA,
Os11g0655300,['stress.biotic.PR-proteins'],LOC_Os11g43420,-0.233888868946927,0.907510203194958,,-1.43276900650403,0.01678151652007,Down,-1.31703841619224,0.022513512028166,Down,-2.55598002737299,1.57E-05,Down,2.56455498934964,NA,,-4.13597840833455,0.001104699274561,Down
Os11g0655800,['lipid metabolism.lipid degradation.lipases'],LOC_Os11g43510,0.451142617503168,0.348638436796223,,0.575455028380833,0.11060770817138,,0.577726447972886,0.088328529292556,,0.354163102306815,0.326635394162438,,0.502210922226991,0.121292848733249,,0.064892610447898,0.883399321198707,
Os11g0657300,['RNA.processing'],LOC_Os11g43620,-0.419234725309746,0.693878581150083,,-0.520353526028317,0.454656778722209,,-1.19512964723587,0.016436152124252,Down,-0.792089426335607,0.118198535822998,,1.66555545737081,NA,,0.248035871359592,NA,
Os11g0658800,['cell wall.degradation.pectate lyases and polygalacturonases'],LOC_Os11g43750,-0.326605886135144,0.692822763263307,,-0.728426188630189,0.087264421857856,,-0.856083616569216,0.025243935129666,,-1.33799613300973,0.000159062648502,Down,-1.64884629521023,5.55E-06,Down,-2.64422029547662,0.004581413683863,Down
Os11g0659400,['not assigned.unknown'],"LOC_Os11g43800, LOC_Os11g43810",-0.103133687928792,0.971470075858449,,0.084474890314018,0.95013589648782,,0.34856654845545,0.690539955629474,,0.28951673437196,0.714077150925088,,0.200798957311636,0.803498581069259,,0.731923095936276,0.212866770754711,
Os11g0660000,['transport.metal'],LOC_Os11g43860,-1.22736803594832,0.008906907723487,Down,-4.68396148719764,2.72E-05,Down,-4.22341447711684,3.75E-05,Down,-1.1101748116203,NA,,-0.84784553017494,NA,,-1.03732020990797,NA,
Os11g0661000,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os11g43934,0.192178437690946,0.820287705697705,,0.382758346172555,0.326713408138681,,0.515847198789077,0.103653257661738,,0.883228142451596,0.000765776150789,,0.757913142478034,0.005251402421898,,0.741992926443696,0.005639399104361,
Os11g0661101,NA,None,-0.921710750107256,0.048312034105473,,-0.361216405797768,0.563955187101835,,-0.699382630906172,0.11840341519378,,0.467155130209047,0.267810905411782,,0.170753759136142,0.740994033022203,,0.718305189368273,0.048043878875176,
Os11g0661800,['not assigned.unknown'],LOC_Os11g43990,0.997467891401635,0.403240832851522,,0.520158066253442,0.695367528615642,,-0.354303557295054,0.791751412990286,,0.554738695415656,0.568221401133646,,0.869423219053098,0.295759953834354,,0.571836966382512,0.518501736028437,
Os11g0661900,NA,None,0.604664036802759,0.725433502593072,,-0.134325933979825,0.937004290239495,,-0.827778194032469,0.412897751300933,,-0.855093539693038,0.34030428656654,,-0.188921511788241,0.862451859970436,,-0.695293191123049,0.424553012346804,
Os11g0664500,['signalling.calcium'],LOC_Os11g44310,0.89873515434901,0.221821986920249,,0.456795549830368,0.612514243237445,,0.194643691522166,0.84308299403679,,0.135139460308616,0.877181400122591,,0.142536146446317,0.862148598143726,,0.952077618378784,0.074145970323338,
Os11g0666100,['not assigned.unknown'],LOC_Os11g44420,-0.028988536158654,0.992742843152711,,0.05527879406393,0.969227003523334,,-0.09333488774658,0.94142721346587,,0.127416099846021,0.895023867992194,,-0.626157376892532,0.421939075334301,,0.07472163746087,0.934190741942652,
Os11g0666200,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os11g44430,0.761344587934773,0.195901091803208,,0.115307590365496,0.904520690271446,,0.305746244811182,0.639363233218007,,-0.131979283140974,0.843312830058217,,0.061881032942773,0.924810340049426,,-0.934395057003427,0.033379544662465,
Os11g0668100,['not assigned.unknown'],"LOC_Os11g44580, LOC_Os11g44590",-0.245060235688476,0.854894674081381,,-0.009650400957129,0.99261653979294,,0.038737348098835,0.964887650748376,,-0.231784547213276,0.690244375367954,,-0.312787751060783,0.549162760870831,,-0.047727995407116,0.938106883615455,
Os11g0669100,['signalling.calcium'],LOC_Os11g44680,1.05910759368162,0.000867177545181,Up,-3.51379593137995,0.013206822390474,Down,-4.06602676884028,0.004673846862614,Down,-2.11661452355203,0.143748053860324,,-1.03135916293183,0.442123747665309,,-1.30698892632301,0.005422199152001,Down
Os11g0669200,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os11g44690,-0.840010105089258,0.64714061875787,,-0.426066128102744,0.793875922346749,,-0.327894748804741,0.819592086513576,,-0.324302169197761,0.79060005146853,,0.060412494366702,0.962833279841782,,-0.264331686585812,0.814604251971006,
Os11g0670900,['not assigned.unknown'],LOC_Os11g44800,-0.311790743436381,NA,,-3.39735036419364,NA,,-2.64266358022874,NA,,0.846418758176185,NA,,-1.24834046892516,NA,,-0.168327545918986,NA,
Os11g0671950,NA,LOC_Os11g44860,-0.37349191043359,0.929043017243847,,-0.450902248354216,0.831476961566994,,0.675794693001161,0.638768723104082,,0.083756502990101,0.95967408733786,,-0.197045790501932,0.896699354230309,,-0.126851482863484,0.93129291764395,
Os11g0672200,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os11g44860,0.753833652064787,0.761772587561918,,1.03410684025716,0.472175490295923,,0.717369393034718,0.62096182255375,,1.27710700256643,NA,,0.3027124555885,0.904400187647219,,-0.283414053632416,NA,
Os11g0672300,['not assigned.unknown'],LOC_Os11g44870,0.211480229338026,0.79836873756073,,0.154121505300301,0.789034487048875,,0.412206205309998,0.253989388834613,,0.567047600736747,0.064623296820821,,0.534938516857615,0.07729559598388,,-0.042190345891742,0.923023579456998,
Os11g0672400,['cell.organisation'],LOC_Os11g44880,1.62545495416375,NA,,0.925952656382183,0.416204359631181,,2.05146619558253,0.004519105903158,Up,3.07390251362945,1.37E-06,Up,0.439609326294222,NA,,1.50483358688981,NA,
Os11g0672700,['DNA.unspecified'],LOC_Os11g44910,0.90113114756781,NA,,-0.384189350556604,NA,,0.125030680554038,0.961058491011962,,-0.878329391750354,0.612810087368613,,-1.52529350201562,0.349371436654704,,-1.72944482606824,0.271675952312024,
Os11g0673100,['not assigned.unknown'],LOC_Os11g44940,0.765792000156026,0.491577449023251,,0.882378913603586,0.285830316786671,,0.733666884357852,0.362809658563059,,0.486063442861911,0.555590619028113,,0.184497898774976,0.846599171361857,,-0.256841376459871,0.774152583884093,
