path,gene
path:dosa03050,Os11g0615700
path:dosa03060,Os01g0131800
path:dosa03060,Os01g0151200
path:dosa03060,Os01g0321300
path:dosa03060,Os01g0501700
path:dosa03060,Os01g0517900
path:dosa03060,Os01g0565900
path:dosa03060,Os01g0772800
path:dosa03060,Os01g0889000
path:dosa03060,Os01g0958100
path:dosa03060,Os02g0115900
path:dosa03060,Os02g0178400
path:dosa03060,Os02g0267000
path:dosa03060,Os02g0435000
path:dosa03060,Os02g0565200
path:dosa03060,Os02g0827900
path:dosa03060,Os03g0116000
path:dosa03060,Os03g0147900
path:dosa03060,Os03g0213100
path:dosa03060,Os03g0634000
path:dosa03060,Os03g0692300
path:dosa03060,Os03g0710500
path:dosa03060,Os03g0844700
path:dosa03060,Os04g0165600
path:dosa03060,Os04g0307200
path:dosa03060,Os04g0446300
path:dosa03060,Os04g0623700
path:dosa03060,Os05g0297900
path:dosa03060,Os05g0367800
path:dosa03060,Os05g0428600
path:dosa03060,Os05g0509500
path:dosa03060,Os05g0591400
path:dosa03060,Os06g0212900
path:dosa03060,Os06g0273800
path:dosa03060,Os06g0342100
path:dosa03060,Os06g0473100
path:dosa03060,Os06g0653900
path:dosa03060,Os08g0197700
path:dosa03060,Os08g0254500
path:dosa03060,Os08g0323000
path:dosa03060,Os08g0480100
path:dosa03060,Os08g0524000
path:dosa03060,Os09g0347500
path:dosa03060,Os09g0347700
path:dosa03060,Os09g0453400
path:dosa03060,Os09g0512000
path:dosa03060,Os09g0556000
path:dosa03060,Os10g0521300
path:dosa03060,Os11g0104050
path:dosa03060,Os11g0153700
path:dosa03060,Os11g0195100
path:dosa03060,Os11g0620000
path:dosa03060,Os12g0103300
path:dosa03060,Os12g0153600
path:dosa03060,Os12g0173366
path:dosa03060,Os12g0438900
path:dosa03410,Os01g0204000
path:dosa03410,Os01g0351100
path:dosa03410,Os01g0351200
path:dosa03410,Os01g0799500
path:dosa03410,Os01g0801000
path:dosa03410,Os01g0801100
path:dosa03410,Os02g0511901
path:dosa03410,Os02g0530600
path:dosa03410,Os02g0552600
path:dosa03410,Os02g0774500
path:dosa03410,Os02g0805200
path:dosa03410,Os03g0128500
path:dosa03410,Os03g0248250
path:dosa03410,Os03g0834000
path:dosa03410,Os04g0501200
path:dosa03410,Os04g0637400
path:dosa03410,Os04g0673400
path:dosa03410,Os05g0160800
path:dosa03410,Os05g0540100
path:dosa03410,Os05g0567500
path:dosa03410,Os05g0579100
path:dosa03410,Os06g0144000
path:dosa03410,Os06g0237200
path:dosa03410,Os06g0237900
path:dosa03410,Os06g0643600
path:dosa03410,Os06g0649800
path:dosa03410,Os07g0413700
path:dosa03410,Os08g0163300
path:dosa03410,Os08g0175300
path:dosa03410,Os08g0175600
path:dosa03410,Os08g0304900
path:dosa03410,Os08g0489300
path:dosa03410,Os09g0101100
path:dosa03410,Os09g0420300
path:dosa03410,Os09g0520100
path:dosa03410,Os09g0536000
path:dosa03410,Os09g0568200
path:dosa03410,Os10g0489200
path:dosa03410,Os11g0186400
path:dosa03410,Os12g0211400
path:dosa03410,Os12g0212100
path:dosa03420,Os01g0102800
path:dosa03420,Os01g0106800
path:dosa03420,Os01g0141700
path:dosa03420,Os01g0204000
path:dosa03420,Os01g0238600
path:dosa03420,Os01g0253600
path:dosa03420,Os01g0636700
path:dosa03420,Os01g0691600
path:dosa03420,Os01g0754100
path:dosa03420,Os02g0125800
path:dosa03420,Os02g0179300
path:dosa03420,Os02g0307200
path:dosa03420,Os02g0511901
path:dosa03420,Os02g0633400
path:dosa03420,Os02g0708300
path:dosa03420,Os02g0775200
path:dosa03420,Os02g0776800
path:dosa03420,Os02g0805200
path:dosa03420,Os02g0829100
path:dosa03420,Os03g0100400
path:dosa03420,Os03g0128500
path:dosa03420,Os03g0205400
path:dosa03420,Os03g0214100
path:dosa03420,Os03g0737600
path:dosa03420,Os03g0792600
path:dosa03420,Os03g0855700
path:dosa03420,Os04g0508900
path:dosa03420,Os04g0569000
path:dosa03420,Os04g0637400
path:dosa03420,Os04g0680000
path:dosa03420,Os05g0100800
path:dosa03420,Os05g0108500
path:dosa03420,Os05g0111000
path:dosa03420,Os05g0144800
path:dosa03420,Os05g0160800
path:dosa03420,Os05g0198700
path:dosa03420,Os05g0244600
path:dosa03420,Os05g0392300
path:dosa03420,Os05g0592400
path:dosa03420,Os06g0171700
path:dosa03420,Os06g0264300
path:dosa03420,Os07g0190600
path:dosa03420,Os07g0573600
path:dosa03420,Os08g0163300
path:dosa03420,Os08g0175300
path:dosa03420,Os08g0175600
path:dosa03420,Os08g0338200
path:dosa03420,Os08g0427500
path:dosa03420,Os08g0430200
path:dosa03420,Os09g0407200
path:dosa03420,Os09g0520100
path:dosa03420,Os09g0568200
path:dosa03420,Os10g0489200
path:dosa03420,Os10g0518900
path:dosa03420,Os10g0574500
path:dosa03420,Os11g0186400
path:dosa03420,Os11g0473100
path:dosa03420,Os11g0572100
path:dosa03420,Os12g0176500
path:dosa03430,Os01g0180600
path:dosa03430,Os01g0204000
path:dosa03430,Os01g0238600
path:dosa03430,Os01g0253600
path:dosa03430,Os01g0642900
path:dosa03430,Os01g0754100
path:dosa03430,Os01g0777300
path:dosa03430,Os01g0958900
path:dosa03430,Os02g0592300
path:dosa03430,Os02g0633400
path:dosa03430,Os02g0775200
path:dosa03430,Os02g0776800
path:dosa03430,Os02g0805200
path:dosa03430,Os02g0829100
path:dosa03430,Os03g0128500
path:dosa03430,Os03g0214100
path:dosa03430,Os03g0792600
path:dosa03430,Os03g0855700
path:dosa03430,Os04g0569000
path:dosa03430,Os04g0680700
path:dosa03430,Os04g0682900
path:dosa03430,Os05g0100800
path:dosa03430,Os05g0111000
path:dosa03430,Os05g0244600
path:dosa03430,Os05g0274200
path:dosa03430,Os07g0190600
path:dosa03430,Os08g0163300
path:dosa03430,Os09g0407600
path:dosa03430,Os09g0520100
path:dosa03430,Os10g0489200
path:dosa03430,Os10g0574500
path:dosa03430,Os11g0186400
path:dosa03430,Os11g0572100
path:dosa03430,Os12g0176500
path:dosa03440,Os01g0106700
path:dosa03440,Os01g0204000
path:dosa03440,Os01g0238600
path:dosa03440,Os01g0253600
path:dosa03440,Os01g0273000
path:dosa03440,Os01g0578000
path:dosa03440,Os01g0642900
path:dosa03440,Os01g0754100
path:dosa03440,Os01g0870300
path:dosa03440,Os01g0901200
path:dosa03440,Os01g0948100
path:dosa03440,Os02g0562100
path:dosa03440,Os02g0633400
path:dosa03440,Os02g0650800
path:dosa03440,Os02g0762800
path:dosa03440,Os02g0776800
path:dosa03440,Os02g0780800
path:dosa03440,Os02g0829100
path:dosa03440,Os03g0128500
path:dosa03440,Os03g0165000
path:dosa03440,Os03g0165266
path:dosa03440,Os03g0214100
path:dosa03440,Os03g0304400
path:dosa03440,Os03g0639700
path:dosa03440,Os03g0855700
path:dosa03440,Os04g0433800
path:dosa03440,Os04g0512400
path:dosa03440,Os04g0635900
path:dosa03440,Os04g0637400
path:dosa03440,Os04g0648700
path:dosa03440,Os05g0100800
path:dosa03440,Os05g0111000
path:dosa03440,Os05g0121700
path:dosa03440,Os05g0244600
path:dosa03440,Os05g0392400
path:dosa03440,Os05g0486600
path:dosa03440,Os05g0512000
path:dosa03440,Os05g0542600
path:dosa03440,Os06g0150100
path:dosa03440,Os06g0255700
path:dosa03440,Os06g0715600
path:dosa03440,Os07g0190600
path:dosa03440,Os07g0434500
path:dosa03440,Os07g0689950
path:dosa03440,Os07g0692600
path:dosa03440,Os08g0163300
path:dosa03440,Os08g0175300
path:dosa03440,Os08g0175600
path:dosa03440,Os08g0177600
path:dosa03440,Os08g0243866
path:dosa03440,Os08g0289400
path:dosa03440,Os09g0500600
path:dosa03440,Os09g0520100
path:dosa03440,Os09g0551800
path:dosa03440,Os10g0487300
path:dosa03440,Os11g0186400
path:dosa03440,Os11g0302700
path:dosa03440,Os11g0615800
path:dosa03440,Os12g0497300
path:dosa03450,Os03g0740800
path:dosa03450,Os03g0834000
path:dosa03450,Os04g0635900
path:dosa03450,Os05g0540100
path:dosa03450,Os06g0237200
path:dosa03450,Os07g0184900
path:dosa03450,Os08g0177600
path:dosa04016,Os01g0267900
path:dosa04016,Os01g0279300
path:dosa04016,Os01g0360200
path:dosa04016,Os01g0382000
path:dosa04016,Os01g0382400
path:dosa04016,Os01g0583100
path:dosa04016,Os01g0624700
path:dosa04016,Os01g0656200
path:dosa04016,Os01g0711600
path:dosa04016,Os01g0734466
path:dosa04016,Os01g0810300
path:dosa04016,Os01g0826400
path:dosa04016,Os01g0827800
path:dosa04016,Os01g0846300
path:dosa04016,Os01g0869900
path:dosa04016,Os02g0115700
path:dosa04016,Os02g0148100
path:dosa04016,Os02g0172600
path:dosa04016,Os02g0196600
path:dosa04016,Os02g0200900
path:dosa04016,Os02g0226801
path:dosa04016,Os02g0255300
path:dosa04016,Os02g0255500
path:dosa04016,Os02g0257500
path:dosa04016,Os02g0472500
path:dosa04016,Os02g0527600
path:dosa04016,Os02g0539500
path:dosa04016,Os02g0551100
path:dosa04016,Os02g0603000
path:dosa04016,Os02g0666300
path:dosa04016,Os02g0787300
path:dosa04016,Os02g0820900
path:dosa04016,Os03g0131200
path:dosa04016,Os03g0132900
path:dosa04016,Os03g0178100
path:dosa04016,Os03g0262200
path:dosa04016,Os03g0268600
path:dosa04016,Os03g0285800
path:dosa04016,Os03g0297600
path:dosa04016,Os03g0319300
path:dosa04016,Os03g0324200
path:dosa04016,Os03g0324300
path:dosa04016,Os03g0390200
path:dosa04016,Os03g0418000
path:dosa04016,Os03g0610900
path:dosa04016,Os03g0700800
path:dosa04016,Os03g0701700
path:dosa04016,Os03g0703400
path:dosa04016,Os03g0764800
path:dosa04016,Os03g0794800
path:dosa04016,Os03g0799500
path:dosa04016,Os03g0860100
path:dosa04016,Os04g0169100
path:dosa04016,Os04g0417600
path:dosa04016,Os04g0432000
path:dosa04016,Os04g0456900
path:dosa04016,Os04g0457700
path:dosa04016,Os04g0488700
path:dosa04016,Os04g0556000
path:dosa04016,Os04g0559800
path:dosa04016,Os04g0578000
path:dosa04016,Os04g0618700
path:dosa04016,Os04g0637300
path:dosa04016,Os04g0691100
path:dosa04016,Os05g0155200
path:dosa04016,Os05g0213500
path:dosa04016,Os05g0343400
path:dosa04016,Os05g0399300
path:dosa04016,Os05g0399400
path:dosa04016,Os05g0399700
path:dosa04016,Os05g0433100
path:dosa04016,Os05g0473000
path:dosa04016,Os05g0474800
path:dosa04016,Os05g0491000
path:dosa04016,Os05g0491100
path:dosa04016,Os05g0528000
path:dosa04016,Os05g0537400
path:dosa04016,Os05g0539800
path:dosa04016,Os05g0545300
path:dosa04016,Os05g0572700
path:dosa04016,Os05g0595400
path:dosa04016,Os06g0130100
path:dosa04016,Os06g0147800
path:dosa04016,Os06g0154500
path:dosa04016,Os06g0191300
path:dosa04016,Os06g0191500
path:dosa04016,Os06g0203800
path:dosa04016,Os06g0350600
path:dosa04016,Os06g0473200
path:dosa04016,Os06g0526100
path:dosa04016,Os06g0526400
path:dosa04016,Os06g0527800
path:dosa04016,Os06g0528300
path:dosa04016,Os06g0562200
path:dosa04016,Os06g0605900
path:dosa04016,Os06g0665800
path:dosa04016,Os06g0699400
path:dosa04016,Os06g0726100
path:dosa04016,Os06g0726200
path:dosa04016,Os06g0727200
path:dosa04016,Os07g0124900
path:dosa04016,Os07g0125000
path:dosa04016,Os07g0125201
path:dosa04016,Os07g0125500
path:dosa04016,Os07g0125600
path:dosa04016,Os07g0126100
path:dosa04016,Os07g0126301
path:dosa04016,Os07g0126401
path:dosa04016,Os07g0126500
path:dosa04016,Os07g0127500
path:dosa04016,Os07g0127600
path:dosa04016,Os07g0127900
path:dosa04016,Os07g0128800
path:dosa04016,Os07g0129200
path:dosa04016,Os07g0129300
path:dosa04016,Os07g0155600
path:dosa04016,Os07g0161700
path:dosa04016,Os07g0243800
path:dosa04016,Os07g0259100
path:dosa04016,Os07g0492000
path:dosa04016,Os07g0622000
path:dosa04016,Os07g0685700
path:dosa04016,Os08g0102900
path:dosa04016,Os08g0157000
path:dosa04016,Os08g0421800
path:dosa04016,Os08g0453700
path:dosa04016,Os08g0508700
path:dosa04016,Os09g0325700
path:dosa04016,Os09g0438000
path:dosa04016,Os09g0490200
path:dosa04016,Os09g0566550
path:dosa04016,Os09g0572000
path:dosa04016,Os10g0191300
path:dosa04016,Os10g0542900
path:dosa04016,Os10g0543400
path:dosa04016,Os10g0563700
path:dosa04016,Os10g0564500
path:dosa04016,Os10g0573400
path:dosa04016,Os10g0575000
path:dosa04016,Os11g0134400
path:dosa04016,Os11g0160500
path:dosa04016,Os11g0586200
path:dosa04016,Os12g0132300
path:dosa04016,Os12g0140050
path:dosa04016,Os12g0162500
path:dosa04016,Os12g0541300
path:dosa04016,Os12g0548300
path:dosa04016,Os12g0586100
path:dosa04070,Os01g0267900
path:dosa04070,Os01g0279300
path:dosa04070,Os01g0758400
path:dosa04070,Os01g0777700
path:dosa04070,Os01g0783200
path:dosa04070,Os01g0810300
path:dosa04070,Os02g0123600
path:dosa04070,Os02g0169900
path:dosa04070,Os02g0466400
path:dosa04070,Os02g0523800
path:dosa04070,Os02g0554300
path:dosa04070,Os02g0787800
path:dosa04070,Os02g0822500
path:dosa04070,Os03g0230500
path:dosa04070,Os03g0262000
path:dosa04070,Os03g0289300
path:dosa04070,Os03g0290500
path:dosa04070,Os03g0319300
path:dosa04070,Os03g0356582
path:dosa04070,Os03g0425300
path:dosa04070,Os03g0587000
path:dosa04070,Os03g0689100
path:dosa04070,Os03g0701800
path:dosa04070,Os03g0705300
path:dosa04070,Os03g0711200
path:dosa04070,Os03g0726200
path:dosa04070,Os04g0634700
path:dosa04070,Os04g0661200
path:dosa04070,Os04g0691900
path:dosa04070,Os05g0127200
path:dosa04070,Os05g0491000
path:dosa04070,Os05g0491100
path:dosa04070,Os07g0191000
path:dosa04070,Os07g0658700
path:dosa04070,Os07g0694000
path:dosa04070,Os08g0104700
path:dosa04070,Os08g0178700
path:dosa04070,Os08g0428900
path:dosa04070,Os08g0556700
path:dosa04070,Os09g0278300
path:dosa04070,Os09g0402300
path:dosa04070,Os10g0103800
path:dosa04070,Os10g0327300
path:dosa04070,Os10g0576100
path:dosa04070,Os11g0134400
path:dosa04070,Os11g0145000
path:dosa04070,Os11g0146100
path:dosa04070,Os11g0309000
path:dosa04070,Os11g0586200
path:dosa04070,Os12g0132300
path:dosa04070,Os12g0140050
path:dosa04070,Os12g0141100
path:dosa04070,Os12g0183200
path:dosa04070,Os12g0183300
path:dosa04070,Os12g0236700
path:dosa04070,Os12g0407500
path:dosa04070,Os12g0562400
path:dosa04070,Os12g0576900
path:dosa04075,Os01g0178500
path:dosa04075,Os01g0190300
path:dosa04075,Os01g0194300
path:dosa04075,Os01g0205700
path:dosa04075,Os01g0221100
path:dosa04075,Os01g0231000
path:dosa04075,Os01g0279900
path:dosa04075,Os01g0286100
path:dosa04075,Os01g0286900
path:dosa04075,Os01g0382000
path:dosa04075,Os01g0382400
path:dosa04075,Os01g0583100
path:dosa04075,Os01g0646300
path:dosa04075,Os01g0656200
path:dosa04075,Os01g0670800
path:dosa04075,Os01g0675700
path:dosa04075,Os01g0718300
path:dosa04075,Os01g0741900
path:dosa04075,Os01g0743800
path:dosa04075,Os01g0753500
path:dosa04075,Os01g0764800
path:dosa04075,Os01g0767900
path:dosa04075,Os01g0785400
path:dosa04075,Os01g0808100
path:dosa04075,Os01g0813100
path:dosa04075,Os01g0827800
path:dosa04075,Os01g0846300
path:dosa04075,Os01g0853400
path:dosa04075,Os01g0856500
path:dosa04075,Os01g0859300
path:dosa04075,Os01g0859500
path:dosa04075,Os01g0867300
path:dosa04075,Os01g0869900
path:dosa04075,Os01g0904700
path:dosa04075,Os01g0924966
path:dosa04075,Os01g0948900
path:dosa04075,Os01g0952500
path:dosa04075,Os02g0143300
path:dosa04075,Os02g0182100
path:dosa04075,Os02g0194900
path:dosa04075,Os02g0200900
path:dosa04075,Os02g0226801
path:dosa04075,Os02g0228900
path:dosa04075,Os02g0236200
path:dosa04075,Os02g0255300
path:dosa04075,Os02g0255500
path:dosa04075,Os02g0445100
path:dosa04075,Os02g0445600
path:dosa04075,Os02g0472500
path:dosa04075,Os02g0512000
path:dosa04075,Os02g0527600
path:dosa04075,Os02g0551100
path:dosa04075,Os02g0557200
path:dosa04075,Os02g0557800
path:dosa04075,Os02g0631700
path:dosa04075,Os02g0643800
path:dosa04075,Os02g0766700
path:dosa04075,Os02g0769100
path:dosa04075,Os02g0787300
path:dosa04075,Os02g0796500
path:dosa04075,Os02g0805100
path:dosa04075,Os02g0817600
path:dosa04075,Os02g0820900
path:dosa04075,Os02g0830200
path:dosa04075,Os03g0132800
path:dosa04075,Os03g0180800
path:dosa04075,Os03g0180900
path:dosa04075,Os03g0181100
path:dosa04075,Os03g0224200
path:dosa04075,Os03g0244600
path:dosa04075,Os03g0265500
path:dosa04075,Os03g0268600
path:dosa04075,Os03g0297600
path:dosa04075,Os03g0318600
path:dosa04075,Os03g0322700
path:dosa04075,Os03g0324200
path:dosa04075,Os03g0324300
path:dosa04075,Os03g0390200
path:dosa04075,Os03g0402800
path:dosa04075,Os03g0610900
path:dosa04075,Os03g0633500
path:dosa04075,Os03g0633800
path:dosa04075,Os03g0639300
path:dosa04075,Os03g0667100
path:dosa04075,Os03g0700800
path:dosa04075,Os03g0701700
path:dosa04075,Os03g0707600
path:dosa04075,Os03g0717700
path:dosa04075,Os03g0742900
path:dosa04075,Os03g0764800
path:dosa04075,Os03g0780350
path:dosa04075,Os03g0782500
path:dosa04075,Os03g0797800
path:dosa04075,Os03g0860100
path:dosa04075,Os04g0169100
path:dosa04075,Os04g0395800
path:dosa04075,Os04g0432000
path:dosa04075,Os04g0442000
path:dosa04075,Os04g0442300
path:dosa04075,Os04g0456900
path:dosa04075,Os04g0517900
path:dosa04075,Os04g0524300
path:dosa04075,Os04g0537100
path:dosa04075,Os04g0604300
path:dosa04075,Os04g0608300
path:dosa04075,Os04g0617050
path:dosa04075,Os04g0637000
path:dosa04075,Os04g0653000
path:dosa04075,Os04g0662200
path:dosa04075,Os04g0662400
path:dosa04075,Os04g0664400
path:dosa04075,Os04g0673300
path:dosa04075,Os04g0691100
path:dosa04075,Os05g0143800
path:dosa04075,Os05g0150500
path:dosa04075,Os05g0155200
path:dosa04075,Os05g0178600
path:dosa04075,Os05g0186100
path:dosa04075,Os05g0207500
path:dosa04075,Os05g0213500
path:dosa04075,Os05g0230700
path:dosa04075,Os05g0395600
path:dosa04075,Os05g0407500
path:dosa04075,Os05g0433100
path:dosa04075,Os05g0437700
path:dosa04075,Os05g0443900
path:dosa04075,Os05g0447200
path:dosa04075,Os05g0449500
path:dosa04075,Os05g0473000
path:dosa04075,Os05g0489700
path:dosa04075,Os05g0492000
path:dosa04075,Os05g0500900
path:dosa04075,Os05g0515400
path:dosa04075,Os05g0521300
path:dosa04075,Os05g0523300
path:dosa04075,Os05g0537400
path:dosa04075,Os05g0559400
path:dosa04075,Os05g0563400
path:dosa04075,Os05g0572700
path:dosa04075,Os05g0586200
path:dosa04075,Os06g0137400
path:dosa04075,Os06g0154500
path:dosa04075,Os06g0166500
path:dosa04075,Os06g0183100
path:dosa04075,Os06g0191300
path:dosa04075,Os06g0191500
path:dosa04075,Os06g0211200
path:dosa04075,Os06g0265400
path:dosa04075,Os06g0335500
path:dosa04075,Os06g0350600
path:dosa04075,Os06g0499500
path:dosa04075,Os06g0526400
path:dosa04075,Os06g0527800
path:dosa04075,Os06g0528300
path:dosa04075,Os06g0547900
path:dosa04075,Os06g0562200
path:dosa04075,Os06g0597000
path:dosa04075,Os06g0605900
path:dosa04075,Os06g0614100
path:dosa04075,Os06g0647200
path:dosa04075,Os06g0671150
path:dosa04075,Os06g0696400
path:dosa04075,Os06g0696600
path:dosa04075,Os06g0701900
path:dosa04075,Os06g0714300
path:dosa04075,Os07g0124900
path:dosa04075,Os07g0125000
path:dosa04075,Os07g0125201
path:dosa04075,Os07g0125500
path:dosa04075,Os07g0125600
path:dosa04075,Os07g0126100
path:dosa04075,Os07g0126301
path:dosa04075,Os07g0126401
path:dosa04075,Os07g0126500
path:dosa04075,Os07g0127500
path:dosa04075,Os07g0127600
path:dosa04075,Os07g0127900
path:dosa04075,Os07g0128800
path:dosa04075,Os07g0129200
path:dosa04075,Os07g0129300
path:dosa04075,Os07g0155600
path:dosa04075,Os07g0182400
path:dosa04075,Os07g0243800
path:dosa04075,Os07g0259100
path:dosa04075,Os07g0449700
path:dosa04075,Os07g0576100
path:dosa04075,Os07g0580500
path:dosa04075,Os07g0592600
path:dosa04075,Os07g0615200
path:dosa04075,Os07g0622000
path:dosa04075,Os07g0685700
path:dosa04075,Os07g0686100
path:dosa04075,Os07g0687700
path:dosa04075,Os08g0109400
path:dosa04075,Os08g0118500
path:dosa04075,Os08g0176900
path:dosa04075,Os08g0358800
path:dosa04075,Os08g0376700
path:dosa04075,Os08g0377200
path:dosa04075,Os08g0428400
path:dosa04075,Os08g0471950
path:dosa04075,Os08g0474500
path:dosa04075,Os08g0508700
path:dosa04075,Os08g0557700
path:dosa04075,Os09g0111100
path:dosa04075,Os09g0280500
path:dosa04075,Os09g0325700
path:dosa04075,Os09g0401300
path:dosa04075,Os09g0437400
path:dosa04075,Os09g0439200
path:dosa04075,Os09g0456200
path:dosa04075,Os09g0459500
path:dosa04075,Os09g0489500
path:dosa04075,Os09g0490200
path:dosa04075,Os09g0527700
path:dosa04075,Os09g0566550
path:dosa04075,Os09g0567400
path:dosa04075,Os09g0572000
path:dosa04075,Os10g0147400
path:dosa04075,Os10g0191300
path:dosa04075,Os10g0362300
path:dosa04075,Os10g0391400
path:dosa04075,Os10g0392400
path:dosa04075,Os10g0510500
path:dosa04075,Os10g0564500
path:dosa04075,Os10g0571300
path:dosa04075,Os10g0573400
path:dosa04075,Os10g0575000
path:dosa04075,Os11g0141900
path:dosa04075,Os11g0143300
path:dosa04075,Os11g0152700
path:dosa04075,Os11g0169200
path:dosa04075,Os11g0186500
path:dosa04075,Os11g0221000
path:dosa04075,Os11g0221200
path:dosa04075,Os11g0221300
path:dosa04075,Os11g0528700
path:dosa04075,Os12g0138500
path:dosa04075,Os12g0139400
path:dosa04075,Os12g0152900
path:dosa04075,Os12g0586100
path:dosa04075,Os12g0601300
path:dosa04075,Os12g0601400
path:dosa04075,Os12g0610200
path:dosa04075,Os12g0626200
path:dosa04120,Os01g0104600
path:dosa04120,Os01g0106800
path:dosa04120,Os01g0121900
path:dosa04120,Os01g0121950
path:dosa04120,Os01g0123700
path:dosa04120,Os01g0124900
path:dosa04120,Os01g0125900
path:dosa04120,Os01g0141700
path:dosa04120,Os01g0232500
path:dosa04120,Os01g0233900
path:dosa04120,Os01g0234900
path:dosa04120,Os01g0271500
path:dosa04120,Os01g0273100
path:dosa04120,Os01g0328400
path:dosa04120,Os01g0369000
path:dosa04120,Os01g0369200
path:dosa04120,Os01g0658400
path:dosa04120,Os01g0673600
path:dosa04120,Os01g0677500
path:dosa04120,Os01g0719100
path:dosa04120,Os01g0761900
path:dosa04120,Os01g0819400
path:dosa04120,Os01g0839700
path:dosa04120,Os01g0881900
path:dosa04120,Os01g0925800
path:dosa04120,Os01g0972900
path:dosa04120,Os02g0101600
path:dosa04120,Os02g0101700
path:dosa04120,Os02g0128800
path:dosa04120,Os02g0161900
path:dosa04120,Os02g0225100
path:dosa04120,Os02g0293400
path:dosa04120,Os02g0307200
path:dosa04120,Os02g0656300
path:dosa04120,Os02g0700100
path:dosa04120,Os02g0708300
path:dosa04120,Os02g0746000
path:dosa04120,Os02g0771100
path:dosa04120,Os03g0123100
path:dosa04120,Os03g0123300
path:dosa04120,Os03g0145900
path:dosa04120,Os03g0234200
path:dosa04120,Os03g0236966
path:dosa04120,Os03g0294900
path:dosa04120,Os03g0302700
path:dosa04120,Os03g0308000
path:dosa04120,Os03g0348900
path:dosa04120,Os03g0356414
path:dosa04120,Os03g0427900
path:dosa04120,Os03g0681400
path:dosa04120,Os03g0683866
path:dosa04120,Os03g0791800
path:dosa04120,Os04g0484800
path:dosa04120,Os04g0580400
path:dosa04120,Os04g0599800
path:dosa04120,Os04g0628100
path:dosa04120,Os04g0643000
path:dosa04120,Os04g0667800
path:dosa04120,Os05g0104900
path:dosa04120,Os05g0122400
path:dosa04120,Os05g0149900
path:dosa04120,Os05g0152600
path:dosa04120,Os05g0152900
path:dosa04120,Os05g0159000
path:dosa04120,Os05g0160200
path:dosa04120,Os05g0182500
path:dosa04120,Os05g0232500
path:dosa04120,Os05g0354300
path:dosa04120,Os05g0425700
path:dosa04120,Os05g0460200
path:dosa04120,Os05g0463900
path:dosa04120,Os05g0557600
path:dosa04120,Os05g0579800
path:dosa04120,Os05g0592400
path:dosa04120,Os06g0113800
path:dosa04120,Os06g0164000
path:dosa04120,Os06g0193000
path:dosa04120,Os06g0301000
path:dosa04120,Os06g0311300
path:dosa04120,Os06g0622500
path:dosa04120,Os06g0660700
path:dosa04120,Os07g0166800
path:dosa04120,Os07g0409500
path:dosa04120,Os07g0411200
path:dosa04120,Os07g0489500
path:dosa04120,Os07g0492200
path:dosa04120,Os07g0493033
path:dosa04120,Os07g0577400
path:dosa04120,Os07g0624900
path:dosa04120,Os07g0625400
path:dosa04120,Os07g0625500
path:dosa04120,Os07g0625600
path:dosa04120,Os07g0633800
path:dosa04120,Os07g0659800
path:dosa04120,Os07g0692900
path:dosa04120,Os08g0113300
path:dosa04120,Os08g0170900
path:dosa04120,Os08g0374100
path:dosa04120,Os08g0375500
path:dosa04120,Os08g0375700
path:dosa04120,Os09g0242300
path:dosa04120,Os09g0272900
path:dosa04120,Os09g0273800
path:dosa04120,Os09g0274800
path:dosa04120,Os09g0275200
path:dosa04120,Os09g0293400
path:dosa04120,Os09g0294300
path:dosa04120,Os09g0321900
path:dosa04120,Os09g0412050
path:dosa04120,Os09g0452700
path:dosa04120,Os09g0539500
path:dosa04120,Os10g0190000
path:dosa04120,Os10g0438100
path:dosa04120,Os10g0447100
path:dosa04120,Os10g0456800
path:dosa04120,Os10g0466300
path:dosa04120,Os10g0475900
path:dosa04120,Os10g0491801
path:dosa04120,Os10g0536000
path:dosa04120,Os11g0106400
path:dosa04120,Os11g0456300
path:dosa04120,Os11g0497000
path:dosa04120,Os11g0707700
path:dosa04120,Os12g0538500
path:dosa04120,Os12g0626300
path:dosa04120,Os12g0636800
path:dosa04122,Os01g0598900
path:dosa04122,Os02g0140300
path:dosa04122,Os02g0167100
path:dosa04122,Os02g0258900
path:dosa04122,Os02g0517366
path:dosa04122,Os02g0558300
path:dosa04122,Os02g0762300
path:dosa04122,Os02g0804600
path:dosa04122,Os04g0460500
path:dosa04122,Os09g0338400
path:dosa04122,Os12g0507000
path:dosa04122,Os12g0588900
path:dosa04122,Os12g0608600
path:dosa04130,Os01g0179200
path:dosa04130,Os01g0234800
path:dosa04130,Os01g0560200
path:dosa04130,Os01g0707300
path:dosa04130,Os01g0866300
path:dosa04130,Os01g0963300
path:dosa04130,Os01g0964000
path:dosa04130,Os02g0119400
path:dosa04130,Os02g0126800
path:dosa04130,Os02g0209900
path:dosa04130,Os02g0658900
path:dosa04130,Os02g0803600
path:dosa04130,Os02g0820700
path:dosa04130,Os03g0187700
path:dosa04130,Os03g0655200
path:dosa04130,Os03g0736500
path:dosa04130,Os03g0787000
path:dosa04130,Os03g0791500
path:dosa04130,Os04g0530400
path:dosa04130,Os05g0553700
path:dosa04130,Os06g0116300
path:dosa04130,Os06g0168500
path:dosa04130,Os06g0174400
path:dosa04130,Os06g0590500
path:dosa04130,Os07g0164300
path:dosa04130,Os07g0577900
path:dosa04130,Os08g0277900
path:dosa04130,Os08g0307300
