Gene stable ID,Triticum aestivum gene stable ID
Os11g0676800,TraesCS3A02G068700
Os11g0676800,TraesCS3B02G081500
Os11g0676800,TraesCS3A02G069100
Os11g0676800,TraesCS3A02G069200
Os11g0676800,TraesCS3A02G069300
Os11g0676800,TraesCS3D02G068100
Os11g0676800,TraesCS3B02G083500
Os11g0676800,TraesCS3A02G068900
Os11g0676800,TraesCS3B02G082000
Os11g0676800,TraesCS3B02G082400
Os11g0676800,TraesCS3A02G069800
Os11g0676800,TraesCS3B02G081700
Os11g0676800,TraesCS3A02G068600
Os11g0676800,TraesCS3B02G081600
Os11g0676800,TraesCS3B02G081900
Os11g0676800,TraesCS3D02G068200
Os11g0676800,TraesCS2B02G607700
Os11g0676800,TraesCS3D02G068800
Os11g0676800,TraesCS3A02G068200
Os11g0676800,TraesCS3B02G083700
Os11g0676800,TraesCS3B02G082800
Os11g0676800,TraesCS3A02G068800
Os11g0676800,TraesCS3B02G081400
Os11g0644500,TraesCS1D02G009600
Os11g0644500,TraesCS1B02G014300
Os11g0644500,TraesCSU02G266600
Os10g0501200,TraesCS1A02G168700
Os10g0501200,TraesCS1D02G166700
Os10g0501200,TraesCS1B02G188200
Os06g0544100,TraesCS7A02G352300
Os06g0544100,TraesCS7D02G370700
Os06g0544100,TraesCS7B02G275700
Os12g0198000,TraesCS1B02G184000
Os12g0198000,TraesCS1D02G173300
Os12g0198000,TraesCS4A02G036700
Os12g0198000,TraesCS4B02G269600
Os12g0198000,TraesCS1A02G167600
Os12g0198000,TraesCS4D02G268900
Os09g0364500,TraesCS5A02G191500
Os09g0364500,TraesCS5D02G199400
Os09g0364500,TraesCS5B02G191600
Os06g0163500,TraesCS7D02G121900
Os06g0163500,TraesCS7B02G022900
Os06g0163500,TraesCS7A02G124000
Os06g0160700,TraesCS7B02G018600
Os06g0160700,TraesCS7D02G117800
Os06g0160700,TraesCS7A02G120300
Os10g0490800,TraesCS1A02G166200
Os10g0490800,TraesCS7A02G164100
Os10g0490800,TraesCS1D02G441000
Os10g0490800,TraesCS1B02G467300
Os08g0557800,TraesCS7A02G278500
Os08g0557800,TraesCS7D02G278300
Os08g0557800,TraesCS7B02G176400
Os07g0637300,TraesCS2D02G155200
Os07g0637300,TraesCS2A02G150000
Os07g0637300,TraesCS2B02G175300
Os12g0112800,TraesCS4D02G118300
Os12g0112800,TraesCS5A02G148100
Os12g0112800,TraesCS4B02G120200
Os12g0112800,TraesCS5B02G146600
Os12g0112800,TraesCS5D02G144700
Os12g0112800,TraesCS4A02G195200
Os07g0628500,TraesCS2A02G157800
Os07g0628500,TraesCS2D02G163900
Os07g0628500,TraesCS2B02G183300
Os06g0254600,TraesCS6D02G149300
Os06g0254600,TraesCS7D02G206100
Os06g0254600,TraesCS7A02G202800
Os06g0254600,TraesCS6A02G162900
Os06g0254600,TraesCS7B02G110000
Os06g0254600,TraesCS6B02G188300
Os09g0480600,TraesCS7A02G515600
Os09g0480600,TraesCSU02G071300
Os09g0480600,TraesCS5D02G264900
Os09g0480600,TraesCS5B02G255800
Os09g0480600,TraesCS7D02G506100
Os05g0230900,TraesCS1B02G150200
Os05g0230900,TraesCS1D02G124500
Os08g0290000,TraesCS1D02G198900
Os08g0290000,TraesCS1A02G195312
Os07g0517100,TraesCS2D02G227800
Os07g0517100,TraesCS2B02G247300
Os08g0515900,TraesCS7D02G248800
Os08g0515900,TraesCS7B02G141100
Os08g0515900,TraesCS7A02G250100
Os07g0627700,TraesCS2D02G165300
Os07g0627700,TraesCS2A02G158400
Os07g0584500,TraesCS2A02G190400
Os07g0584500,TraesCS2B02G216600
Os07g0584500,TraesCS2D02G197500
Os06g0567200,TraesCS7A02G361600
Os06g0567200,TraesCS7B02G265200
Os06g0567200,TraesCS7D02G361300
Os05g0596200,TraesCS1A02G444800
Os05g0596200,TraesCS1D02G452900
Os05g0596200,TraesCS1B02G479600
Os05g0557000,TraesCS1B02G413700
Os05g0557000,TraesCS1A02G386300
Os05g0557000,TraesCS1D02G394700
Os07g0626200,TraesCS2A02G160300
Os07g0626200,TraesCS2B02G186600
Os07g0626200,TraesCS2D02G167700
Os12g0126300,TraesCS5A02G141700
Os12g0126300,TraesCS5D02G150500
Os12g0618300,TraesCS5B02G028700
Os12g0618300,TraesCS5D02G038000
Os12g0618300,TraesCS5A02G030000
Os10g0494500,TraesCS1B02G181200
Os10g0494500,TraesCS1D02G161400
Os10g0494500,TraesCS1A02G164400
Os10g0494500,TraesCS1D02G150900
Os12g0508200,TraesCS5A02G105500
Os12g0508200,TraesCS5B02G107900
Os12g0508200,TraesCS5D02G115500
Os05g0421600,TraesCS1D02G263800
Os05g0421600,TraesCS1A02G263700
Os05g0421600,TraesCS1B02G274300
Os05g0540100,TraesCS1B02G377800
Os05g0540100,TraesCS1A02G361200
Os05g0540100,TraesCS1D02G365600
Os07g0437000,TraesCS4A02G313200
Os07g0437000,TraesCS5B02G566700
Os11g0585700,TraesCS5D02G246400
Os11g0585700,TraesCS5A02G239300
Os11g0585700,TraesCS6B02G099200
Os11g0585700,TraesCSU02G122900
Os11g0585700,TraesCS5B02G237900
Os11g0585700,TraesCS6A02G074600
Os10g0497000,TraesCS1B02G186200
Os10g0497000,TraesCS1D02G168800
Os10g0497000,TraesCS1A02G171100
Os08g0126300,TraesCS7D02G309500
Os08g0126300,TraesCS7A02G313100
Os08g0126300,TraesCS7B02G213300
Os05g0103600,TraesCS1B02G176800
Os08g0412200,TraesCS2B02G205700
Os08g0412200,TraesCS2A02G178900
Os08g0412200,TraesCS6D02G014200
Os08g0412200,TraesCS6B02G017700
Os08g0412200,TraesCS6A02G011400
Os08g0412200,TraesCS2D02G187400
Os06g0677800,TraesCS7A02G461700
Os06g0677800,TraesCS7B02G363100
Os06g0677800,TraesCS7D02G449900
Os12g0165700,TraesCS5A02G122300
Os12g0165700,TraesCS5B02G122400
Os12g0165700,TraesCS5D02G130700
Os08g0200100,TraesCS7B02G102300
Os08g0200100,TraesCS7A02G196500
Os08g0200100,TraesCS2D02G074000
Os08g0200100,TraesCS2D02G074100
Os08g0200100,TraesCS2D02G074200
Os06g0669600,TraesCS7B02G372700
Os06g0669600,TraesCS7D02G458300
Os06g0669600,TraesCS7A02G470900
Os06g0120200,TraesCS7A02G052400
Os06g0120200,TraesCS7A02G072300
Os06g0120200,TraesCS7D02G048100
Os06g0120200,TraesCS4A02G439700
Os10g0100700,TraesCS2B02G287600
Os10g0100700,TraesCS2D02G267800
Os10g0100700,TraesCS2A02G268800
Os10g0495500,TraesCS1B02G180700
Os10g0495500,TraesCS1D02G160800
Os09g0518700,TraesCS5D02G312400
Os09g0518700,TraesCS5A02G305400
Os09g0518700,TraesCS5B02G305900
Os06g0129200,TraesCS4A02G428700
Os06g0129200,TraesCS7A02G061100
Os06g0129200,TraesCS7D02G055900
Os07g0645200,TraesCS2D02G145300
Os07g0645200,TraesCS2A02G141800
Os07g0645200,TraesCS2B02G167000
Os09g0464000,TraesCS5D02G252400
Os09g0464000,TraesCS5A02G245700
Os09g0464000,TraesCS5B02G243100
Os05g0220600,TraesCS1B02G147500
Os05g0220600,TraesCS1D02G126800
Os05g0220600,TraesCS1A02G127400
Os05g0543100,TraesCS1B02G383200
Os05g0543100,TraesCS1D02G371000
Os05g0543100,TraesCS1A02G365600
Os09g0553600,TraesCS5D02G362600
Os09g0553600,TraesCS5A02G355300
Os09g0553600,TraesCS5B02G357500
Os04g0667700,TraesCS2B02G570000
Os04g0667700,TraesCS2A02G539700
Os04g0667700,TraesCS2D02G541300
Os10g0580200,TraesCS1D02G201300
Os10g0580200,TraesCS1B02G212500
Os10g0580200,TraesCS1A02G197800
Os11g0703600,TraesCS4D02G140900
Os11g0703600,TraesCS4B02G142500
Os11g0703600,TraesCS4A02G175000
Os07g0614500,TraesCS2B02G196100
Os07g0614500,TraesCS2A02G169800
Os07g0614500,TraesCS2D02G177300
Os12g0107700,TraesCS2D02G133800
Os12g0107700,TraesCS3B02G389600
Os12g0107700,TraesCS4B02G137400
Os12g0107700,TraesCS2B02G154100
Os12g0107700,TraesCS4D02G132100
Os12g0107700,TraesCS2A02G131700
Os12g0107700,TraesCS4A02G180100
Os07g0588400,TraesCS2B02G212700
Os07g0588400,TraesCS2D02G193700
Os07g0588400,TraesCS2A02G194200
Os05g0490200,TraesCS1A02G307700
Os05g0490200,TraesCS1D02G307100
Os05g0490200,TraesCS1B02G318400
Os10g0560000,TraesCS1A02G220700
Os10g0560000,TraesCS1B02G234200
Os10g0560000,TraesCS3A02G147100
Os10g0560000,TraesCS1D02G222200
Os09g0424200,TraesCS5A02G221300
Os09g0424200,TraesCS5A02G221400
Os09g0424200,TraesCS5B02G220200
Os09g0424200,TraesCS5B02G220300
Os09g0424200,TraesCS5D02G229200
Os09g0424200,TraesCS5B02G220100
Os09g0424200,TraesCS5D02G229100
Os09g0424200,TraesCS5D02G229000
Os09g0424200,TraesCS5D02G229300
Os11g0695900,TraesCS4A02G172400
Os11g0695900,TraesCS4D02G142700
Os11g0695900,TraesCS4B02G144100
Os05g0311500,TraesCS5A02G557700
Os05g0311500,TraesCS4B02G396800
Os05g0311500,TraesCSU02G031000
Os12g0162100,TraesCS5B02G321900
Os12g0162100,TraesCS5A02G321400
Os12g0162100,TraesCS5D02G328200
Os05g0125200,TraesCS1A02G066200
Os05g0125200,TraesCS1D02G067200
Os05g0125200,TraesCS1B02G084500
Os06g0710300,TraesCS7D02G401500
Os06g0710300,TraesCS7A02G407800
Os06g0710300,TraesCS7B02G308000
Os08g0557900,TraesCS7D02G278400
Os08g0557900,TraesCS7A02G278600
Os08g0557900,TraesCS7B02G176500
Os07g0477500,TraesCS3A02G127400
Os07g0477500,TraesCS3D02G128600
Os07g0477500,TraesCS3B02G146600
Os05g0494200,TraesCS1D02G310300
Os05g0494200,TraesCS1B02G322100
Os09g0462400,TraesCS5B02G241100
Os09g0462400,TraesCS5A02G243200
Os09g0462400,TraesCS5D02G249800
Os08g0538700,TraesCS7D02G265600
Os08g0538700,TraesCS7B02G162700
Os08g0538700,TraesCS7A02G264800
Os06g0708100,TraesCS7B02G309800
Os06g0708100,TraesCS7D02G403600
Os05g0447580,TraesCS2B02G522900
Os05g0447580,TraesCS2A02G494700
Os05g0447580,TraesCS4A02G315800
Os05g0447580,TraesCS5D02G551300
Os05g0447580,TraesCS2D02G494900
Os05g0447580,TraesCS5B02G563700
Os08g0447300,TraesCS7D02G281400
Os08g0447300,TraesCS7B02G177600
Os08g0447300,TraesCS7A02G282700
Os12g0181900,TraesCS3B02G331800
Os12g0181900,TraesCS3D02G297200
Os12g0181900,TraesCS3A02G304700
Os10g0419100,TraesCS7D02G197100
Os10g0419100,TraesCS7B02G101300
Os10g0419100,TraesCS7A02G195600
Os07g0193000,TraesCS7B02G114600
Os07g0193000,TraesCS3D02G038200
Os07g0193000,TraesCS7A02G207700
Os07g0193000,TraesCS3B02G041600
Os07g0193000,TraesCS7D02G210200
Os06g0602600,TraesCS7B02G252900
Os06g0602600,TraesCS7A02G374500
Os06g0602600,TraesCS7D02G348900
Os12g0551200,TraesCS7B02G454600
Os12g0551200,TraesCS5D02G104500
Os12g0551200,TraesCS7D02G523000
Os12g0551200,TraesCS4B02G356700
Os12g0551200,TraesCS7A02G536600
Os12g0551200,TraesCS5A02G092300
Os12g0551200,TraesCS7A02G536400
Os12g0551200,TraesCS5B02G097300
Os10g0407000,TraesCS1B02G198900
Os10g0407000,TraesCS1A02G182100
Os10g0407000,TraesCS1D02G185200
Os04g0651000,TraesCS2A02G509800
Os04g0651000,TraesCS2B02G537700
Os04g0651000,TraesCS2D02G509700
Os04g0651000,TraesCS2D02G511200
Os10g0447100,TraesCS1A02G142600
Os10g0447100,TraesCS1B02G159100
Os10g0447100,TraesCS1D02G141600
Os09g0367700,TraesCS2B02G609500
Os09g0367700,TraesCS2D02G589500
Os09g0367700,TraesCS2A02G578300
Os06g0653800,TraesCS7B02G406900
Os06g0653800,TraesCS7D02G486800
Os06g0653800,TraesCS7A02G499900
Os08g0269800,TraesCS1A02G056500
Os08g0269800,TraesCS1B02G073600
Os08g0269800,TraesCS1D02G057200
Os06g0679500,TraesCS7B02G358000
Os06g0679500,TraesCS7D02G446600
Os06g0679500,TraesCS7A02G458600
Os05g0168400,TraesCS1B02G132300
Os05g0168400,TraesCS1D02G113600
Os05g0168400,TraesCS1A02G112000
Os06g0731900,TraesCS7A02G564200
Os06g0731900,TraesCS7B02G498600
Os06g0731900,TraesCS7D02G546700
Os10g0571600,TraesCS1D02G194200
Os10g0571600,TraesCS1A02G190100
Os10g0571600,TraesCS1B02G192200
Os05g0135900,TraesCS1A02G079800
Os05g0135900,TraesCS1D02G081500
Os05g0135900,TraesCS1B02G097800
Os07g0538700,TraesCS5A02G338500
Os07g0538700,TraesCS1A02G422600
Os07g0538700,TraesCS1D02G431400
Os07g0538700,TraesCS2B02G241400
Os07g0538700,TraesCS1B02G454400
Os07g0538700,TraesCS1D02G431000
Os07g0538700,TraesCS2D02G221900
Os07g0538700,TraesCS2A02G216300
Os06g0694300,TraesCS7A02G429200
Os06g0694300,TraesCS7B02G329300
Os06g0694300,TraesCS7D02G421300
Os08g0244400,TraesCS3B02G508100
Os08g0244400,TraesCS3D02G459000
Os08g0244400,TraesCS3A02G464400
Os05g0475400,TraesCS1A02G299100
Os05g0475400,TraesCS1D02G292100
Os05g0475400,TraesCS1B02G308900
Os06g0567000,TraesCS7B02G266500
Os06g0567000,TraesCS7D02G361700
Os06g0567000,TraesCS7A02G361400
Os10g0169200,TraesCS1A02G268200
Os10g0169200,TraesCS6B02G408000
Os10g0169200,TraesCS1D02G268100
Os10g0169200,TraesCS6A02G371000
Os10g0169200,TraesCS6D02G354800
Os10g0169200,TraesCS1B02G278800
Os07g0689300,TraesCS2D02G094000
Os07g0689300,TraesCS2A02G095500
Os07g0689300,TraesCS2B02G110800
Os05g0131100,TraesCS1D02G075900
Os05g0131100,TraesCS1B02G092300
Os05g0131100,TraesCS1A02G073000
Os05g0131100,TraesCS1B02G092200
Os07g0572600,TraesCS2B02G223700
Os07g0572600,TraesCS2D02G204100
Os07g0572600,TraesCS2A02G196000
Os07g0695700,TraesCS2A02G079400
Os07g0695700,TraesCS2B02G094200
Os07g0695700,TraesCS2D02G076800
Os10g0411700,TraesCS4A02G167400
Os10g0411700,TraesCS3D02G535900
Os10g0411700,TraesCS4D02G157600
Os10g0411700,TraesCS3A02G530400
Os10g0411700,TraesCS3A02G530600
Os05g0531100,TraesCS1A02G351000
Os05g0531100,TraesCS1B02G365200
Os10g0554800,TraesCS1B02G225100
Os10g0554800,TraesCS1A02G211200
Os10g0554800,TraesCS1D02G214500
Os05g0555700,TraesCS1B02G409400
Os05g0555700,TraesCS1D02G391400
Os05g0555700,TraesCS1D02G391200
Os05g0555700,TraesCS1D02G391100
Os05g0555700,TraesCS1A02G383400
Os05g0555700,TraesCS1B02G409600
Os05g0555700,TraesCS1D02G391500
Os05g0555700,TraesCS1B02G409700
Os05g0163500,TraesCS1D02G111800
Os09g0453500,TraesCS5D02G242900
Os09g0453500,TraesCS5B02G234200
Os09g0453500,TraesCS5A02G235800
Os06g0104100,TraesCS7A02G008700
Os06g0104100,TraesCS4A02G486300
Os06g0104100,TraesCS7D02G008400
Os09g0470000,TraesCS5D02G113100
Os06g0714700,TraesCS7A02G385000
Os06g0714700,TraesCS7B02G288000
Os06g0714700,TraesCS7D02G381600
Os08g0517700,TraesCS7B02G150200
Os08g0517700,TraesCS7A02G253900
Os08g0517700,TraesCS7D02G252500
Os07g0531500,TraesCS2A02G218400
Os07g0531500,TraesCS2D02G225000
Os07g0531500,TraesCS2B02G243800
Os11g0579400,TraesCS3D02G431000
Os11g0579400,TraesCS3A02G438400
Os11g0579400,TraesCS2D02G414100
Os11g0579400,TraesCS3B02G472400
Os11g0579400,TraesCS3A02G438600
Os11g0579400,TraesCS3D02G430800
Os11g0579400,TraesCS1D02G387600
Os11g0579400,TraesCS3A02G438500
Os11g0579400,TraesCS3D02G430700
Os11g0579400,TraesCS3B02G472500
Os11g0579400,TraesCS3D02G430600
Os11g0579400,TraesCS1B02G402100
Os06g0498900,TraesCS5A02G006100
Os06g0498900,TraesCS5B02G005000
Os06g0498900,TraesCS5D02G006100
Os08g0250200,TraesCS5B02G015000
Os08g0250200,TraesCS5A02G017000
Os08g0250200,TraesCS3D02G291500
Os08g0250200,TraesCS3A02G291800
Os08g0250200,TraesCS3B02G326400
Os08g0557000,TraesCS7D02G278200
Os08g0557000,TraesCS7A02G278200
Os08g0557000,TraesCS7B02G176200
Os05g0186300,TraesCS1A02G122500
Os05g0186300,TraesCS1D02G123400
Os05g0186300,TraesCS1B02G141700
Os05g0496200,TraesCS1B02G325100
Os05g0496200,TraesCS1A02G313300
Os05g0496200,TraesCS1D02G313800
Os09g0408600,TraesCS5A02G206600
Os09g0408600,TraesCS5B02G204800
Os09g0408600,TraesCS5D02G212800
Os09g0408600,TraesCS3B02G372900
Os06g0633800,TraesCS7D02G387200
Os06g0633800,TraesCS7A02G391600
Os06g0633800,TraesCS7B02G293500
Os07g0187700,TraesCS7D02G443200
Os07g0187700,TraesCS7B02G354500
Os07g0187700,TraesCS7A02G454100
Os06g0136900,TraesCS7A02G076500
Os06g0136900,TraesCS4A02G374700
Os06g0136900,TraesCS7D02G072200
Os08g0238100,TraesCS7D02G458700
Os08g0238100,TraesCS3A02G188500
Os08g0238100,TraesCS7A02G471300
Os08g0238100,TraesCS3B02G217200
Os08g0238100,TraesCS7B02G373300
Os08g0238100,TraesCS3D02G191500
Os06g0301300,TraesCS7A02G219800
Os06g0301300,TraesCS7B02G127600
Os06g0301300,TraesCS7D02G222300
Os04g0686200,TraesCS2D02G589800
Os04g0686200,TraesCS2B02G609200
Os04g0686200,TraesCS2A02G581400
Os10g0457000,TraesCS1A02G143500
Os10g0457000,TraesCS1D02G142300
Os10g0457000,TraesCS1B02G160900
Os12g0152100,TraesCS5D02G136100
Os12g0152100,TraesCS5A02G128500
Os07g0241800,TraesCS5A02G027300
Os07g0241800,TraesCS5D02G034900
Os10g0579200,TraesCS1D02G200700
Os10g0579200,TraesCS1B02G211800
Os10g0579200,TraesCS1A02G197200
Os10g0510300,TraesCS1B02G201600
Os10g0510300,TraesCS1A02G178600
Os10g0510300,TraesCS1D02G177100
Os05g0272800,TraesCS4D02G240300
Os05g0272800,TraesCS4A02G063500
Os05g0272800,TraesCS4B02G240500
Os08g0494375,TraesCS2A02G157800
Os08g0494375,TraesCS2D02G163900
Os08g0494375,TraesCS2B02G183300
Os04g0645600,TraesCS2D02G518100
Os04g0645600,TraesCS2B02G545100
Os04g0645600,TraesCS2A02G516300
Os06g0727300,TraesCS7A02G550200
Os06g0727300,TraesCSU02G105800
Os06g0727300,TraesCS7B02G473600
Os10g0194300,TraesCS5A02G048300
Os10g0194300,TraesCS3D02G441500
Os10g0194300,TraesCS5B02G053200
Os09g0300800,TraesCS7D02G316400
Os09g0300800,TraesCS7A02G319800
Os09g0300800,TraesCS7B02G220800
Os10g0567000,TraesCS1A02G214300
Os10g0567000,TraesCS1B02G228100
Os10g0567000,TraesCS1D02G217200
Os07g0597100,TraesCS2A02G182500
Os07g0597100,TraesCS2D02G190300
Os07g0597100,TraesCS7A02G108100
Os07g0597100,TraesCS7D02G102500
Os07g0597100,TraesCS2B02G209000
Os07g0597100,TraesCSU02G226700
Os06g0502900,TraesCS7A02G342100
Os06g0502900,TraesCS7B02G240700
Os06g0502900,TraesCS7D02G337400
Os05g0228400,TraesCS3D02G162600
Os05g0228400,TraesCS3B02G181400
Os05g0228400,TraesCS3A02G155100
Os09g0511200,TraesCS5B02G293100
Os09g0511200,TraesCS5B02G292900
Os09g0511200,TraesCS5B02G294200
Os09g0511200,TraesCS5D02G301000
Os09g0511200,TraesCS5A02G293700
Os09g0511200,TraesCS5A02G294000
Os09g0511200,TraesCS5A02G294900
Os09g0511200,TraesCS5A02G293800
Os09g0511200,TraesCS5B02G293400
Os07g0621100,TraesCS2B02G190500
Os07g0621100,TraesCS2A02G164700
Os07g0621100,TraesCS2D02G171600
Os05g0176600,TraesCS1A02G116600
Os05g0176600,TraesCS1B02G136600
Os07g0231800,TraesCS4B02G212400
Os07g0231800,TraesCS4D02G213400
Os07g0231800,TraesCS4A02G092000
Os05g0181200,TraesCS1D02G121300
Os05g0181200,TraesCS1A02G120300
Os05g0181200,TraesCS1B02G139700
Os11g0591100,TraesCS5B02G302500
Os11g0591100,TraesCS5D02G309000
Os11g0591100,TraesCS5A02G302400
Os08g0102700,TraesCS7A02G327200
Os08g0102700,TraesCS7D02G323900
Os08g0102700,TraesCS7B02G227800
Os09g0508500,TraesCS5A02G290100
Os09g0508500,TraesCS5D02G297600
Os09g0508500,TraesCS5B02G289100
Os12g0641400,TraesCS5B02G000100
Os12g0641400,TraesCSU02G136300
Os12g0641400,TraesCS5D02G001200
Os10g0573800,TraesCS1A02G191900
Os10g0573800,TraesCS1B02G206900
Os10g0573800,TraesCS1D02G195500
Os04g0687100,TraesCS2A02G576400
Os04g0687100,TraesCS2D02G587100
Os04g0687100,TraesCS3B02G077900
Os04g0687100,TraesCS2B02G611000
Os05g0108400,TraesCS1B02G032400
Os05g0108400,TraesCS1A02G026000
Os05g0108400,TraesCS1D02G026300
Os08g0230300,TraesCS7D02G290000
Os08g0230300,TraesCS7A02G291800
Os08g0230300,TraesCS7B02G197900
Os06g0217900,TraesCS6D02G294200
Os06g0703900,TraesCS7A02G415800
Os06g0703900,TraesCS7B02G315800
Os06g0703900,TraesCS7D02G409100
Os07g0100800,TraesCS2A02G268400
Os07g0100800,TraesCS2B02G287200
Os07g0100800,TraesCS2D02G267400
Os05g0424300,TraesCS1A02G264600
Os05g0424300,TraesCS1D02G264800
Os05g0424300,TraesCS1B02G275300
Os08g0282500,TraesCS1A02G091700
Os08g0282500,TraesCS2A02G412800
Os08g0282500,TraesCS5D02G307900
Os08g0282500,TraesCS3D02G252500
Os08g0282500,TraesCS2D02G410100
Os08g0282500,TraesCS5B02G301100
Os08g0282500,TraesCS2B02G431400
Os11g0240600,TraesCS4A02G225700
Os11g0240600,TraesCS4B02G090600
Os11g0240600,TraesCS4D02G087700
Os05g0302300,TraesCS1A02G133800
Os05g0302300,TraesCS1B02G146900
Os05g0302300,TraesCS1D02G124700
Os05g0496000,TraesCS1A02G312800
Os05g0496000,TraesCS1D02G313000
Os05g0496000,TraesCS1B02G324500
Os05g0496000,TraesCS1D02G313300
Os05g0496000,TraesCS1D02G312900
Os06g0699400,TraesCS5D02G303300
Os06g0699400,TraesCS7B02G322900
Os06g0699400,TraesCS7D02G414900
Os06g0699400,TraesCS7A02G029700
Os06g0699400,TraesCS5B02G295300
Os06g0699400,TraesCS7A02G422500
Os06g0699400,TraesCS7D02G414700
Os06g0699400,TraesCS5A02G295800
Os07g0670100,TraesCS2D02G119300
Os07g0670100,TraesCS2A02G115900
Os07g0670100,TraesCS2B02G135300
Os10g0520600,TraesCS1D02G186100
Os10g0520600,TraesCS1B02G198000
Os10g0520600,TraesCS1A02G182700
Os07g0599700,TraesCS2D02G187600
Os06g0102750,TraesCS4A02G498800
Os06g0102750,TraesCS7D02G001700
Os06g0102750,TraesCS7A02G001800
Os07g0211000,TraesCS7D02G340700
Os07g0211000,TraesCS7B02G244600
Os07g0211000,TraesCS7D02G340600
Os07g0211000,TraesCS7A02G332900
Os07g0211000,TraesCS7B02G244500
Os07g0211000,TraesCS7A02G333000
Os11g0604700,TraesCS7B02G044100
Os11g0669100,TraesCS2B02G618200
Os08g0119700,TraesCS7A02G314300
Os08g0119700,TraesCS7D02G311500
Os08g0119700,TraesCS7B02G215100
Os07g0674400,TraesCS2A02G110100
Os07g0674400,TraesCS2B02G128300
Os07g0674400,TraesCS2D02G110600
Os08g0380100,TraesCS7D02G082800
Os08g0380100,TraesCS7A02G087700
Os08g0380100,TraesCS4A02G386600
Os08g0380100,TraesCS4D02G095300
Os10g0551600,TraesCS1B02G223600
Os10g0551600,TraesCS1A02G209600
Os10g0551600,TraesCS1D02G213000
Os07g0101000,TraesCS2D02G267200
Os07g0101000,TraesCS2A02G255500
Os07g0101000,TraesCS2B02G287000
Os10g0577700,TraesCS1D02G199100
Os10g0577700,TraesCS1A02G195500
Os11g0130300,TraesCS5D02G151100
Os11g0130300,TraesCS5A02G141300
Os11g0130300,TraesCS5B02G139600
Os06g0712600,TraesCS7B02G306300
Os06g0712600,TraesCS7D02G400000
Os06g0712600,TraesCS7A02G406300
Os09g0538000,TraesCS1A02G152600
Os09g0538000,TraesCS1D02G149700
Os09g0538000,TraesCS1B02G170100
Os11g0119100,TraesCS5B02G144900
Os11g0119100,TraesCS5D02G146200
Os11g0119100,TraesCS5A02G146000
Os08g0337700,TraesCS1A02G023800
Os08g0337700,TraesCS1B02G030000
Os08g0337700,TraesCS1D02G023400
Os09g0110100,TraesCS5D02G165400
Os09g0110100,TraesCS5B02G158000
Os09g0110100,TraesCS5A02G160500
Os12g0118400,TraesCS5B02G144900
Os12g0118400,TraesCS5D02G146200
Os12g0118400,TraesCS5A02G146000
Os05g0397650,TraesCS1B02G258900
Os05g0449500,TraesCS1D02G278400
Os05g0449500,TraesCS1A02G279100
Os05g0449500,TraesCS1B02G288100
Os08g0416900,TraesCS7A02G112200
Os08g0416900,TraesCS2D02G526800
Os08g0416900,TraesCS7B02G010200
Os08g0481000,TraesCS3B02G276800
Os08g0481000,TraesCS3A02G248100
Os08g0481000,TraesCS3D02G248100
Os06g0609500,TraesCS7B02G284400
Os06g0609500,TraesCS7A02G381900
Os06g0609500,TraesCS7D02G378400
Os11g0702700,TraesCS6B02G070000
Os06g0716100,TraesCS3D02G308300
Os06g0716100,TraesCS7D02G516800
Os06g0716100,TraesCS7D02G517000
Os06g0716100,TraesCS7A02G528800
Os06g0716100,TraesCS7B02G445800
Os10g0472900,TraesCS1A02G152100
Os10g0472900,TraesCS1B02G169500
Os10g0472900,TraesCS1D02G148900
Os04g0671200,TraesCS2B02G579100
Os04g0671200,TraesCS2A02G548200
Os04g0671200,TraesCS2D02G549300
Os12g0428000,TraesCS6D02G008600
Os12g0428000,TraesCS6D02G008500
Os12g0428000,TraesCS6B02G011500
Os12g0428000,TraesCS6B02G011400
Os12g0428000,TraesCS6D02G008300
Os12g0428000,TraesCS6A02G005800
Os12g0428000,TraesCS6D02G008400
Os12g0428000,TraesCS6B02G011300
Os12g0428000,TraesCS6A02G005900
Os12g0428000,TraesCS6A02G005700
Os06g0702800,TraesCS7D02G409500
Os06g0702800,TraesCS7B02G316200
Os06g0702800,TraesCS7A02G416200
Os08g0428900,TraesCS2D02G198300
Os08g0428900,TraesCS2B02G217700
Os08g0428900,TraesCS2A02G189500
Os08g0438600,TraesCS5B02G377200
Os08g0438600,TraesCS5D02G384700
Os08g0438600,TraesCS5A02G375100
Os12g0603800,TraesCS5A02G057200
Os12g0603800,TraesCS5D02G068000
Os12g0603800,TraesCS5D02G068100
Os12g0603800,TraesCS5A02G057100
Os12g0603800,TraesCS5B02G059900
Os08g0499300,TraesCS7A02G240800
Os08g0499300,TraesCS7B02G136400
Os08g0499300,TraesCS7D02G239800
Os05g0520100,TraesCS1A02G340600
Os05g0520100,TraesCS1D02G342600
Os05g0520100,TraesCS3B02G308400
Os08g0169300,TraesCS2D02G437800
Os08g0169300,TraesCS1D02G034000
Os08g0169300,TraesCS1A02G032400
Os08g0169300,TraesCS1B02G040600
Os08g0169300,TraesCS1B02G040900
Os08g0169300,TraesCS1A02G032200
Os08g0169300,TraesCS2B02G606500
Os08g0169300,TraesCS2D02G437900
Os08g0169300,TraesCS2B02G460100
Os08g0169300,TraesCS2A02G440900
Os08g0169300,TraesCS2B02G606200
Os08g0169300,TraesCS1D02G033900
